address,name,type,comment
0x003fd412,j1939_periodic_queue1_current_tick,word,current tick for J1939 diag queue 1
0x003fd47e,protection_timer_b_tick_divider,word,divide-by-2 tick for protection timer b
0x003fdb46,torque_limit_setpoint_qadc_channel_index,word,ROM QADC channel index for torque-limit setpoint
0x003fefbc,emission_fuel_demand_default_output,word,ROM fallback emission fuel demand output
0x003ff067,fuel_boost_final_fault_gate_enable,byte,ROM fault-gate bitmask (fuel boost final)
0x003ff06b,fuel_timing_demand_fault_gate_enable,byte,ROM fault-gate bitmask (fuel timing demand)
0x003ff06f,fuel_boost_protect_fault_gate_enable,byte,ROM fault-gate bitmask (boost protection)
0x003ff073,fuel_pressure_phase_fault_gate_enable,byte,ROM fault-gate bitmask (fuel pressure phase)
0x003ff6f8,egr_pressure_integrator_upper_limit,word,ROM upper clamp for EGR pressure integrator
0x003fa150,throttle_load_gain_interp_state,word,interp state base (throttle load gain)
0x003fa6ca,fuel_demand_load_axis_base_interp_state,word,interp state base (fuel demand load axis)
0x003fa6d6,fuel_load_correction_timing_interp_state,word,interp state base (fuel load correction timing)
0x003fa978,j1939_governor_speed_override_bits,byte,J1939 governor speed override mode bits
0x003faa65,j1939_proprietary_cmd_byte1,byte,proprietary J1939 command byte 1
0x003faac2,j1939_pgn65269_tx_iat_byte,byte,PGN 65269 ambient conditions IAT byte
0x003fad91,j1939_eec1_driver_demand_torque_byte,byte,EEC1 driver demand torque byte (SPN 512)
0x003fad93,j1939_eec1_engine_speed_low_byte,byte,EEC1 engine speed LSB (SPN 190)
0x003fad94,j1939_eec1_engine_speed_high_byte,byte,EEC1 engine speed MSB (SPN 190)
0x003fada9,j1939_eec2_accel_pedal_byte,byte,EEC2 accel pedal position byte (SPN 91)
0x003fadab,j1939_eec2_remote_accel_pedal_byte,byte,EEC2 remote accel pedal byte (SPN 974)
0x003fae20,j1939_pgn65213_diag_param_byte,byte,PGN 65213 scaled diagnostic parameter byte
0x003fb00c,fuel_demand_hysteresis_init_flag,byte,one-shot fuel-demand hysteresis init flag
0x003fb00d,protection_mode_enable_flag_prev,byte,prev protection_mode_enable_flag (edge detect)
0x003fb3eb,uds_svc_a4_read_response_byte0,byte,UDS service 0xA4 read response buffer byte 0
0x003fb414,coolant_temp_filter_state_ptr,pointer,IIR filter state ptr for coolant temp
0x003fb614,injection_timing_fuel_table_interp_state,word,interp state base (fuel quantity table)
0x003fb618,injection_timing_cam_offset_interp_state,word,interp state base (cam timing offset)
0x003fb61c,injection_timing_trim_axis1_interp_state,word,interp state base (timing trim axis 1)
0x003fb620,injection_timing_trim_axis2_interp_state,word,interp state base (timing trim axis 2)
0x003fb624,injection_fault_timing_axis2_interp_state,word,interp state base (fault timing axis 2)
0x003fb628,injection_fault_timing_scale_interp_state,word,interp state base (fault timing scale)
0x003fb62c,injection_fault_timing_output_interp_state,word,interp state base (fault timing output)
0x003fb8f3,sensor_scan_count_a_limit,byte,spin-delay limit for sensor_scan_counter_a
0x003fb8f4,sensor_scan_count_b_limit,byte,spin-delay limit for sensor_scan_counter_b
0x003fb8f5,sensor_scan_count_c_limit,byte,spin-delay limit for sensor_scan_counter_c
0x003fb900,engine_output_state_phase_buffer,byte,4-phase x 4-byte engine output state buffer base
0x003fdb8e,engine_output_channel_protection_table,word,32-entry output-channel protection config base
