address,name,type,comment
0x018B2B08,ac_pressure_init_default,u16,AC_Pressure_Init_Default - Raw or default init bit for the AC_Pressure sensor.
0x01156008,ac_pressure_is_refreshed,u16,AC_Pressure_Is_Refreshed - AC_Pressure raw data refreshed flag.
0x018A1426,ac_pressure_learn_raw_maximum,u16,AC_Pressure_Learn_Raw_Maximum [CNTS] - Upper limit below which the ac pressure can be learned
0x018A1428,ac_pressure_learn_raw_minimum,u16,AC_Pressure_Learn_Raw_Minimum [CNTS] - Lower limit above which the ac pressure can be learned
0x018A142A,ac_pressure_learn_time,u16,AC_Pressure_Learn_Time [SEC] - Amount of time that ac pressure must be in range before considered learned
0x018B3800,ac_pressure_learned,u16,AC_Pressure_Learned - AC pressure learning parameter;=1 if learned;saved at powerdown
0x01103630,ac_pressure_low_error,u16,AC_Pressure_Low_Error - AC_Pressure Low Error Indication
0x018A5306,ac_pressure_low_limit,u16,AC_Pressure_Low_Limit [CNTS] - AC_Pressure low limit for the raw value
0x01151F8E,ac_pressure_map,u16,AC_Pressure_Map - AC_Pressure mapping index to HW channel
0x01153308,ac_pressure_override,u16,AC_Pressure_Override - Filtered value override bit for the AC_Pressure sensor.
0x018A5408,ac_pressure_priority,u8,AC_Pressure_Priority - AC_Pressure mux override priority
0x01193A8E,ac_pressure_ratio_supply_id,u16,AC_Pressure_Ratio_Supply_ID - AC_Pressure mapping index to Sensor Supply ID
0x018A5400,ac_pressure_raw,u16,AC_Pressure_Raw [CNTS] - AC_Pressure sampled raw value
0x018A540A,ac_pressure_raw_adjusted,u16,AC_Pressure_Raw_Adjusted [CNTS] - AC_Pressure adjusted raw value
0x01153408,ac_pressure_raw_override,u16,AC_Pressure_Raw_Override - Enable bit for the AC_Pressure sensor.
0x01152047,ac_pressure_raw_priority,u8,AC_Pressure_Raw_Priority - AC_Pressure current raw override priority
0x0115298E,ac_pressure_raw_user_value,u16,AC_Pressure_Raw_User_Value - AC_Pressure raw override user value
0x0112E810,mxakprsa,u8,AC_Pressure_Switch_Source_Address_Enable - [MXAKPRSA] Source Address allowed for MUXing Air Conditioner Pressure Switch par
0x018A5402,ac_pressure_unfiltered,u16,AC_Pressure_Unfiltered [PSI] - AC_Pressure raw value linearized but unfiltered
0x018A5406,ac_pressure_user_value,u16,AC_Pressure_User_Value [PSI] - AC_Pressure Filtered Value User Value
0x018A5500,ac_pressure_x_axis,u16,AC_Pressure_X_Axis [CNTS] - AC_Pressure AD Breakpoint Table
0x018A5600,ac_pressure_y_axis,u16,AC_Pressure_Y_Axis [PSI] - AC_Pressure Lookup Output Table
0x01106B26,acen,u16,"AC_Smart_Enable - [ACEN] Word 12h, bit 6 of 0 to 15 - Smart Air Compressor Enable"
0x018A1420,ac_wot_cutout_time,u16,AC_WOT_Cutout_Time [SEC] - Amount of time that ac driver will be turned off during WOT condition
0x018A1422,ac_wot_mph,u16,"AC_WOT_MPH [MPH] - If throttle at WOT and MPH < this, ac driver turned off for AC_WOT_Cutout_Time"
0x018A1400,ac_wot_off,u16,"AC_WOT_Off [%THROTTLE] - If throttle > this, ac driver turned off for AC_WOT_Cutout_Time"
0x018A1424,ac_wot_reset_time,u16,AC_WOT_Reset_Time [SEC] - Minimum allowed time between WOT ac driver shutoff conditions
0x01104B06,apaftrtm,u16,AFC_Alpha_Timeout [SEC] - [APAFTRTM] Time that must elapse without AFC limiting before ALPHA may be set to
0x01104D00,affllmya,u16,AFC_Boost_Pressure_Axis [IN_HG] - [AFFLLMYA] Boost Pressure axis used by AFC to determine fuel limit (14 values)
0x01106B54,afc_cold_increment_enable,u16,AFC_Cold_Increment_Enable - Enable for AFC cold increment fuel
0x01104E00,affllmxa,u16,AFC_Engine_Speed_Axis [RPM] - [AFFLLMXA] Engine speed axis used by AFC to determine fueling limit (21 values)
0x01104C00,affl,u16,AFC_Fueling [MM3S] - [AFFL] fueling limit as calculated by AFC Fueling algorithm
0x0111D500,afflman,u16,AFC_Fueling_Override_Value [MM3S] - [AFFLMAN] AFC fueling derate value when AFC override is enabled
0x0111D50C,afc_fueling_slew_rate_1,u32,AFC_Fueling_Slew_Rate_1 [MM3S/SEC] - Slew rate applied to AFC_Fueling when > AFC_Fueling_Threshold_1
0x0111D510,afc_fueling_slew_rate_2,u32,AFC_Fueling_Slew_Rate_2 [MM3S/SEC] - Slew rate applied to AFC_Fueling when > AFC_Fueling_Threshold_2
0x0111D514,afc_fueling_slew_rate_3,u32,AFC_Fueling_Slew_Rate_3 [MM3S/SEC] - Slew rate applied to AFC_Fueling when > AFC_Fueling_Threshold_3
0x01104F00,affllmza,u16,AFC_Fueling_Table [MM3S] - [AFFLLMZA] AFC look-up table defining fueling limit as a function of boost and e
0x0111D506,afc_fueling_threshold_1,u16,AFC_Fueling_Threshold_1 [MM3S] - Fueling threshold 1 for AFC_Fueling_Slew_Rate_1
0x0111D508,afc_fueling_threshold_2,u16,AFC_Fueling_Threshold_2 [MM3S] - Fueling threshold 2 for AFC_Fueling_Slew_Rate_2
0x0111D50A,afc_fueling_threshold_3,u16,AFC_Fueling_Threshold_3 [MM3S] - Fueling threshold 3 for AFC_Fueling_Slew_Rate_3
0x01106B02,afc_low_boost_derate_enable,u16,AFC_Low_Boost_Derate_Enable - enables feature AFC Low Boost fuel limit
0x018D0800,afc_low_boost_engine_speed_axis,u16,AFC_Low_Boost_Engine_Speed_Axis [RPM] - Engine speed axis used by AFC Low Boost to determine fueling limit
0x01103600,afc_low_boost_error,u16,AFC_Low_Boost_Error - AFC_Low_Boost_Timer times out set AFC_Low_Boost_Error
0x01104C02,afc_low_boost_fueling,u16,AFC_Low_Boost_Fueling [MM3S] - fueling limit as calculated by AFC Low Boost Fueling algorithm
0x018D0A00,afc_low_boost_fueling_table,u16,AFC_Low_Boost_Fueling_Table [MM3S] - AFC Low Boost look-up table defining fueling limit
0x018D0900,afc_low_boost_pressure_axis,u16,AFC_Low_Boost_Pressure_Axis [IN_HG] - Bst Pressure axis used by AFC Low bst to determine fuel limit
0x0111D518,afc_low_boost_time_delay,u16,AFC_Low_Boost_Time_Delay [SEC] - Time allowed before AFC Low Boost Error is set
0x01104C06,afc_low_boost_timer,u16,AFC_Low_Boost_Timer [SEC] - increment timer if Fueling Control State = AFC Derate
0x0111D520,afc_neg_fueling_slew_rate,u16,AFC_Neg_Fueling_Slew_Rate [MM3S] - AFC Low Boost neg slew rate
0x0111D51C,afc_neg_select_slew_rate,u16,AFC_Neg_Select_Slew_Rate - decrement AFC_Select by this value
0x0111D51E,afc_normal_boost_time_delay,u16,AFC_Normal_Boost_Time_Delay [SEC] - Time allowed before AFC Low Boost Error is Cleared
0x01104C04,afc_normal_boost_timer,u16,AFC_Normal_Boost_Timer [SEC] - increment timer if Fueling Control State <> AFC Derate
0x01106B1A,afenman,u16,AFC_Override_Enable - [AFENMAN] Bit 3 of 0-15 in word C
0x0111D51A,afc_pos_select_slew_rate,u16,AFC_Pos_Select_Slew_Rate - increment AFC_Select by this value
0x01104C08,afc_select,u16,AFC_Select - used to interpolate between AFC and AFC Low Boost tables
0x01105B00,afcnicta,i16,AFC_Timing_Increment [CRANK_DEG_BTDC] - [AFCNICTA] Timing advance added to base timing anytime AFC is limiting fueling
0x01105C00,aficta,i16,AFC_Timing_Increment_Value [CRANK_DEG_BTDC] - [AFICTA] Calibratible timing increment that is added to base timing anytime AFC 
0x01106B3C,ahdrlaen,u16,AH_Direct_Derate_Enable - [AHDRLAEN] ENABLE/DISABLE turbo protection latched fuel derate
0x01106B38,ahen,u16,AH_Enable - [AHEN] Bit 5 ENABLE/DISABLE for Air Handeling feature. Bit 11 of 0-15
0x01180500,ah_fuel_derate_imm_waiting_time,u16,AH_Fuel_Derate_Imm_Waiting_Time [SEC] - Waiting time in severe overspeed condition before derate.
0x01180600,ahfldrla,u16,AH_Fuel_Derate_Latch - [AHFLDRLA] Indicates turbo overspeed protection fuel derate
0x018A1002,all_tx_slipped_error_init_mask,u8,ALL_TX_SLIPPED_Error_Init_Mask - J1850 ALL_TX_SLIPPED cannot transmit Error Initialization operation mask.
0x01106B08,nzflagen,u16,ANC_Fuel_Algorithm_Enable - [NZFLAGEN] Enable for fuel limiting of the acceleration noise control algorithm
0x0110A412,nzfllmss,u16,ANC_Fuel_Limit_Status - [NZFLLMSS] Sstatus indicating conditions proper for a fuel limit
0x0110A414,anc_soi,i16,ANC_SOI [CRANK_DEG_BTDC] - Timing output of anc_time; input to CBL
0x01106B08,nzesagen,u16,ANC_Speed_Algorithm_Enable - [NZESAGEN] Enable for speed limiting of the acceleration noise control algorithm
0x0110A400,nztalm,i16,ANC_Timing [CRANK_DEG_BTDC] - [NZTALM] Timing advance limit as determined by ANC
0x01106B08,nztaagen,u16,ANC_Timing_Algorithm_Enable - [NZTAAGEN] Enable for timing advance of the acceleration noise control algorithm
0x0110A404,nztalmih,u16,ANC_Timing_Limit_Inhibit - [NZTALMIH] ANC timing limit disable due to bare engine accel
0x0110A402,nztalmss,u16,ANC_Timing_Limit_Status - [NZTALMSS] Status indicating conditions proper for a timing limit
0x018A2A00,apc_initial_scaling_factor,u16,APC_Initial_Scaling_Factor - Multiplier used to scale Boost_Pressure for initial Ambient_Air reading
0x01157708,apr_current_lowside_driver,u8,APR_Current_Lowside_Driver - Desired state of the APR_Current_Lowside_Driver output driver.
0x01157808,apr_current_lowside_driver_inversion,u8,APR_Current_Lowside_Driver_Inversion - Indicates activation of APR_Current_Lowside_Driver is inverted logic.
0x0115798C,apr_current_lowside_driver_map,u16,APR_Current_Lowside_Driver_Map - Hardware resource assignment for APR_Current_Lowside_Driver.
0x01157A08,apr_current_lowside_driver_previous_command,u8,APR_Current_Lowside_Driver_Previous_Command - APR_Current_Lowside_Driver previous ON/OFF software command.
0x0112A746,apr_current_lowside_driver_priority,u8,APR_Current_Lowside_Driver_Priority - Current override priority for APR_Current_Lowside_Driver.
0x01151FA0,apr_current_map,u16,APR_Current_Map - APR_Current mapping index to HW channel
0x01156904,apr_current_pwm_control_status,u16,APR_Current_PWM_Control_Status - APR_Current_PWM OS control error status flag
0x01151C48,apr_current_pwm_duty_cycle,u16,APR_Current_PWM_Duty_Cycle [%] - APR_Current_PWM duty cycle for monitoring.
0x01156548,apr_current_pwm_map,u16,APR_Current_PWM_Map - APR_Current_PWM mapping index to HW channel
0x01152790,apr_current_pwm_period,u32,APR_Current_PWM_Period [uSEC] - APR_Current_PWM period in us for monitoring.
0x01193AA0,apr_current_ratio_supply_id,u16,APR_Current_Ratio_Supply_ID - APR_Current mapping index to Sensor Supply ID
0x01184300,ap_ambient_pressure_alpha,u16,AP_Ambient_Pressure_Alpha - Test output of Ambient Pressure based Alpha table
0x01184302,ap_coolant_temperature_alpha,u16,AP_Coolant_Temperature_Alpha - Test output of Coolant Temperature based Alpha table
0x01184306,ap_ky_interpolate,u16,AP_KY_Interpolate - Value used to interpolate with KY
0x01184304,ap_ky_raw,u16,AP_KY_Raw - Test output of KY from alpha tables
0x01107C0A,asmxfl,u16,"ASG_100_Fueling [MM3S] - [ASMXFL] Fueling from 4D tables using ASG_Selected_Speed, 100% throttle, and alp"
0x01138700,asgadjsz,u16,ASG_Adj_Size - [ASGADJSZ] Size of ASG adjustable parameters
0x01116D00,asaldpya,u16,ASG_Alt_Droop_Axis [RPM/MM3S] - [ASALDPYA] ASG alternate droop table output axis (f(reference speed))
0x01116C00,asaldpxa,u16,ASG_Alt_Droop_Reference_Axis [RPM] - [ASALDPXA] ASG alternate droop table input axis
0x018A4D00,asg_alt_friction_fuel_bkpt,u16,ASG_Alt_Friction_Fuel_Bkpt [RPM] - ASG No load Fuel breakpoint table
0x018A4E00,asg_alt_friction_fuel_table,u16,ASG_Alt_Friction_Fuel_Table [MM3S] - ASG No load fuel based on selected (ASG ref) engine speed
0x0111703C,asg_app_no_load_rpm,u16,ASG_App_No_Load_RPM [RPM] - application defined no load speed
0x0111703A,asapfbes,u16,ASG_As_Feedback_Speed [RPM] - [ASAPFBES] Application specific feedback variable for ASG
0x0111700C,asapodmd,u16,ASG_As_Override_Mode - [ASAPODMD] ASG application specific reference override mode
0x0111700E,asaprf,u16,ASG_As_Reference_RPM [RPM] - [ASAPRF] ASG application specific reference speed
0x01107B16,as01cf,i16,ASG_Coefficient_1 - [AS01CF] ASG throttle mode compensation filter coef. 1 calibration
0x01117034,asap01cf,i16,ASG_Coefficient_1_As - [ASAP01CF] ASG application specific compensation filter coef. 1
0x01107C32,assl01cf,i16,ASG_Coefficient_1_Selected - [ASSL01CF] ASG selected compensation filter coef. 1
0x01107B18,as02cf,i16,ASG_Coefficient_2 - [AS02CF] ASG throttle mode compensation filter coef. 2 calibration
0x01117036,asap02cf,i16,ASG_Coefficient_2_As - [ASAP02CF] ASG application specific compensation filter coef. 2
0x01107C34,assl02cf,i16,ASG_Coefficient_2_Selected - [ASSL02CF] ASG selected compensation filter coef. 2
0x01107B1A,as03cf,i16,ASG_Coefficient_3 - [AS03CF] ASG throttle mode compensation filter coef. 3 calibration
0x01117038,asap03cf,i16,ASG_Coefficient_3_As - [ASAP03CF] ASG application specific compensation filter coef. 3
0x01107C36,assl03cf,i16,ASG_Coefficient_3_Selected - [ASSL03CF] ASG selected compensation filter coef. 3
0x01132500,asclnlya,u16,ASG_Coolant_Fuel_Adjust_Table [MM3S] - [ASCLNLYA] ASG - Coolant temp based fuel adjustment to no load fuel
0x01132400,asclnlxa,i16,ASG_Coolant_Fuel_Bkpt [DEG_F] - [ASCLNLXA] ASG - Coolant temp adjust breakpoint table for no load fuel
0x01107D16,asg_deadband_compensation_flag,u16,ASG_Deadband_Compensation_Flag - Enables algorithm to eliminate LSG-ASG transition deadband
0x01107D18,asg_deadband_delta_decrement_rate,u16,ASG_Deadband_Delta_Decrement_Rate [MM3S] - Decrement rate per loop at 0 throttle in ASG mode
0x01107C56,asg_delta,u16,ASG_Delta [MM3S] - Calculated amount to add to ASG to eliminate LSG-ASG deadband
0x01107D40,asg_delta_droop,u16,ASG_Delta_Droop [RPM/MM3S] - ASG delta droop from ASG_Delta_Max_Limit
0x01107D42,asg_delta_max_limit,u16,"ASG_Delta_Max_Limit [MM3S] - ASG_Delta maximum allowable value, start droop value"
0x01107D1A,asg_delta_offset,u16,"ASG_Delta_Offset [MM3S] - ASG deadband delta reduced by this amount, to add back some deadband"
0x01107D00,asdvdelm,i16,ASG_Derivative_Dead_Band_Limit [MM3S] - [ASDVDELM] ASG derivative dead band limit
0x01107D02,asdvftcf,i16,ASG_Derivative_Filter_Coefficient - [ASDVFTCF] ASG derivative filter coefficient calibration
0x01107B12,asdv01gn,i16,ASG_Derivative_Gain_1 [MM3S*SEC/RPM] - [ASDV01GN] ASG derivative gain 1 calibration
0x01117030,asap01dv,i16,ASG_Derivative_Gain_1_As [MM3S*SEC/RPM] - [ASAP01DV] ASG application specific derivative gain 1
0x01107C38,assl01dv,i16,ASG_Derivative_Gain_1_Selected [MM3S*SEC/RPM] - [ASSL01DV] ASG selected derivative gain 1
0x01107B14,asdv02gn,i16,ASG_Derivative_Gain_2 [MM3S*SEC/RPM] - [ASDV02GN] ASG Derivative gain 2 calibration
0x01117032,asap02dv,i16,ASG_Derivative_Gain_2_As [MM3S*SEC/RPM] - [ASAP02DV] ASG application specific derivative gain 2
0x01107C3A,assl02dv,i16,ASG_Derivative_Gain_2_Selected [MM3S*SEC/RPM] - [ASSL02DV] ASG selected derivative gain 2
0x01107D04,asdvlm,i16,ASG_Derivative_Limit [MM3S] - [ASDVLM] ASG derivative limit
0x01107C00,asdv,i16,ASG_Derivative_Term [MM3S] - [ASDV] ASG derivative term
0x01116F00,asdptbya,u16,ASG_Droop_Axis [RPM/MM3S] - [ASDPTBYA] ASG droop table output axis (f(reference speed)
0x01107C18,asdper,i16,ASG_Droop_Compensated_Error [RPM] - [ASDPER] ASG Droop Compensated Error
0x01158D00,asdpfg,u16,ASG_Droop_Flag - [ASDPFG] ASG droop selection flag; used to select droop source
0x01138708,asdpfgtn,u16,ASG_Droop_Flag_Trim - [ASDPFGTN] Trim for ASG droop selection flag; select droop source
0x0100081A,asdp01gn,u16,ASG_Droop_Gain1 [RPM] - [ASDP01GN] Offset used to adjust droop in the gain adjust calculation of the ASG
0x01000828,asdp21gn,u16,ASG_Droop_Gain1_2 [RPM] - [ASDP21GN] Alternate offset used to adjust droop in gain adjust calc. for ASG
0x01000836,asdp31gn,u16,ASG_Droop_Gain1_3 [RPM] - [ASDP31GN] Alternate offset used to adjust droop in gain adjust calc. for ASG
0x0100081C,asdp02gn,u32,ASG_Droop_Gain2 [RPM] - [ASDP02GN] Slope multiplier used to adjust droop in the gain adjust calculation 
0x0100082A,asdp22gn,u32,ASG_Droop_Gain2_2 [RPM] - [ASDP22GN] Alternate slope multiplier used to adjust droop in gain adjust calc.
0x01000838,asdp32gn,u32,ASG_Droop_Gain2_3 [RPM] - [ASDP32GN] Alternate slope multiplier used to adjust droop in gain adjust calc.
0x01107A04,asdpgn01,u16,ASG_Droop_Gain_1 - [ASDPGN01] ASG droop gain 1
0x01117010,asap01dp,u16,ASG_Droop_Gain_1_As - [ASAP01DP] ASG application specific droop gain 1
0x01107A06,asdpgn02,u16,ASG_Droop_Gain_2 - [ASDPGN02] ASG droop gain 2
0x01117012,asap02dp,u16,ASG_Droop_Gain_2_As - [ASAP02DP] ASG application specific droop gain 2
0x01000818,asdpmx,u16,ASG_Droop_Maximum_Throttle [%] - [ASDPMX] Tool ASG Droop Maximum Throttle Percent adjustable parameter
0x01000826,asdpmx02,u16,ASG_Droop_Maximum_Throttle_2 [%] - [ASDPMX02] Tool ASG Droop Max Throttle % for Switched Droop 2 adjustable paramet
