address,name,type,comment
0x0001459c,caseD_4,,
0x000145a2,default,,
0x000175ec,switchD,,
0x000175f0,switchdataD_000175f0,ushort,
0x00017640,caseD_0,,
0x0001766c,caseD_1,,
0x0001768e,caseD_2,,
0x000176b0,caseD_3,,
0x000176cc,caseD_4,,
0x000176ee,caseD_5,,
0x0001770a,caseD_6,,
0x0001772c,caseD_7,,
0x0001774e,caseD_8,,
0x00017770,caseD_9,,
0x00017792,caseD_a,,
0x000177b4,caseD_b,,
0x000177d6,caseD_c,,
0x000177f8,caseD_d,,
0x0001781a,caseD_e,,
0x0001783c,caseD_f,,
0x0001786a,caseD_10,,
0x0001788c,caseD_11,,
0x000178a8,caseD_12,,
0x000178ca,caseD_13,,
0x000178e6,caseD_14,,
0x00017902,caseD_15,,
0x0001791e,caseD_16,,
0x0001793a,caseD_17,,
0x00017956,caseD_18,,
0x00017972,caseD_19,,
0x0001798e,caseD_1a,,
0x000179aa,caseD_1b,,
0x000179c6,caseD_1c,,
0x000179e2,caseD_1d,,
0x000179fe,caseD_1e,,
0x00017a1a,caseD_1f,,
0x00017a36,caseD_20,,
0x00017a52,caseD_21,,
0x00017a6e,caseD_22,,
0x00017a8a,caseD_23,,
0x00017aa6,caseD_24,,
0x00017ac0,caseD_25,,
0x00017ada,caseD_26,,
0x00017af4,caseD_27,,
0x00017b0c,default,,
0x000193bc,switchD,,
0x000193c0,switchdataD_000193c0,ushort,
0x000193c8,caseD_0,,
0x0001947e,caseD_1,,
0x000194c2,caseD_2,,
0x000194ea,caseD_3,,
0x00019586,default,,
0x0001a604,switchD,,
0x0001a608,switchdataD_0001a608,ushort,
0x0001a610,caseD_0,,
0x0001a61a,caseD_1,,
0x0001a624,caseD_2,,
0x0001a62e,caseD_3,,
0x0001a6c6,switchD,,
0x0001a6ca,switchdataD_0001a6ca,ushort,
0x0001a6d2,caseD_0,,
0x0001a6f6,caseD_1,,
0x0001a752,caseD_2,,
0x0001a7e6,caseD_3,,
0x0001a886,default,,
0x0001a9e2,switchD,,
0x0001a9e6,switchdataD_0001a9e6,ushort,
0x0001a9ee,caseD_0,,
0x0001a9f8,caseD_1,,
0x0001a9f8,caseD_2,,
0x0001a9f8,caseD_3,,
0x0001aa8c,switchD,,
0x0001aa90,switchdataD_0001aa90,ushort,
0x0001aa98,caseD_0,,
0x0001aab8,caseD_1,,
0x0001ab0c,caseD_2,,
0x0001aba2,caseD_3,,
0x0001ac32,default,,
0x0001b0ca,switchD,,
0x0001b0ce,switchdataD_0001b0ce,ushort,
0x0001b0dc,caseD_5,,
0x0001b0e0,caseD_6,,
0x0001b0e4,caseD_0,,
0x0001b0e8,caseD_1,,
0x0001b0ee,caseD_2,,
0x0001b0ee,caseD_3,,
0x0001b0ee,caseD_4,,
0x0001b416,switchD,,
0x0001b41a,switchdataD_0001b41a,ushort,
0x0001b426,caseD_0,,
0x0001b43a,caseD_3,,
0x0001b48a,caseD_5,,
0x0001b522,caseD_4,,
0x0001b52a,caseD_1,,
0x0001b52a,caseD_2,,
0x0001bd6c,diag_memory_read_response_code_table,undefined,
0x0001cde4,switchD,,
0x0001cde8,switchdataD_0001cde8,ushort,
0x0001cdf0,caseD_0,,
0x0001cdf4,caseD_1,,
0x0001ce06,caseD_2,,
0x0001ce18,caseD_3,,
0x0001ce1c,default,,
0x0001ce60,switchD,,
0x0001ce64,switchdataD_0001ce64,ushort,
0x0001ce6c,caseD_1,,
0x0001cea4,caseD_2,,
0x0001cee4,caseD_3,,
0x0001cef6,caseD_0,,
0x000202a2,hour_meter_fault_category_mask,undefined2,
0x000214ea,flash_bootloader_code_start,undefined1,
0x000214fe,flash_bootloader_code_limit,undefined4,
0x0002160e,huffman_symbol_frequency_table,undefined1,
0x0002170d,huffman_compressed_data_start,undefined,
0x00024d04,huffman_compressed_data_end,undefined,
0x00026e56,qadc_channel_config_table,undefined,
0x000276c2,switchD,,
0x000276c6,switchdataD_000276c6,ushort,
0x000276ce,caseD_0,,
0x000276e8,caseD_1,,
0x00027758,caseD_2,,
0x000277e6,caseD_3,,
0x00027878,default,,
0x00028c10,internal_ram_init_data_block_1,undefined,
0x0002929c,internal_ram_init_data_block_2,undefined,
0x000298be,diag_multi_packet_status_code_table,undefined,
0x0002a35a,switchD,,
0x0002a35e,switchdataD_0002a35e,ushort,
0x0002a38a,caseD_b,,
0x0002a390,caseD_3,,
0x0002a390,caseD_7,,
0x0002a390,caseD_8,,
0x0002a396,caseD_9,,
0x0002a39c,caseD_4,,
0x0002a3a2,caseD_a,,
0x0002a3a8,caseD_d,,
0x0002a3a8,caseD_e,,
0x0002a3a8,caseD_f,,
0x0002a3a8,caseD_10,,
0x0002a3a8,caseD_11,,
0x0002a3a8,caseD_12,,
0x0002a3a8,caseD_13,,
0x0002a3a8,caseD_14,,
0x0002a3a8,caseD_15,,
0x0002a3ae,caseD_c,,
0x0002a3b4,caseD_18,,
0x0002a3ba,caseD_5,,
0x0002a3ba,caseD_6,,
0x0002a3ba,caseD_16,,
0x0002a3ba,caseD_17,,
0x0002ab26,switchD,,
0x0002ab2a,switchdataD_0002ab2a,ushort,
0x0002ab34,caseD_3,,
0x0002ab3a,caseD_2,,
0x0002ab40,caseD_1,,
0x0002ab40,caseD_4,,
0x0002ab68,caseD_0,,
0x0002b512,address_range_validation_table,undefined4,
0x0002b516,PTR_DAT_0002b516,pointer,
0x0002ba7e,switchD,,
0x0002ba82,switchdataD_0002ba82,ushort,
0x0002ba8e,caseD_1,,
0x0002ba8e,caseD_2,,
0x0002ba8e,caseD_3,,
0x0002baa2,caseD_0,,
0x0002baa2,caseD_4,,
0x0002baa2,caseD_5,,
0x0002bab4,default,,
0x0002bcc0,switchD,,
0x0002bcc4,switchdataD_0002bcc4,ushort,
0x0002bccc,caseD_b,,
0x0002be08,caseD_c,,
0x0002befe,caseD_9,,
0x0002c02c,caseD_a,,
0x0002c11e,default,,
0x0002d7e4,switchD,,
0x0002d7e8,switchdataD_0002d7e8,ushort,
0x0002d7fa,caseD_0,,
0x0002d808,caseD_8,,
0x0002d810,caseD_1,,
0x0002d830,caseD_2,,
0x0002d838,caseD_5,,
0x0002d846,caseD_6,,
0x0002d854,caseD_3,,
0x0002d862,caseD_4,,
0x0002d86e,caseD_7,,
0x0002de86,crank_protection_sequence_table,undefined1,
0x0002e4d8,switchD,,
0x0002e4dc,switchdataD_0002e4dc,ushort,
0x0002e4e8,caseD_0,,
0x0002e502,caseD_1,,
0x0002e51e,caseD_2,,
0x0002e564,caseD_3,,
0x0002e57e,caseD_4,,
0x0002e5b4,caseD_5,,
0x000300ba,switchD,,
0x000300be,switchdataD_000300be,ushort,
0x000300c0,USHORT_000300c0,ushort,
0x000300c2,USHORT_000300c2,ushort,
0x000300c4,USHORT_000300c4,ushort,
0x000300c6,USHORT_000300c6,ushort,
0x000300c8,USHORT_000300c8,ushort,
0x000300ca,caseD_1,,
0x000300d2,caseD_2,,
0x000300da,caseD_3,,
0x000300e2,caseD_4,,
0x000300ea,caseD_5,,
0x000300f0,caseD_0,,
0x00030b18,switchD,,
0x00030b1c,switchdataD_00030b1c,ushort,
0x00030b2c,caseD_1,,
0x00030b2c,caseD_8,,
0x00030b32,caseD_2,,
0x00030b32,caseD_6,,
0x00030b32,caseD_7,,
0x00030b38,caseD_3,,
0x00030b38,caseD_4,,
0x00030b3e,caseD_5,,
0x00030b42,default,,
0x00030d70,switchD,,
0x00030d74,switchdataD_00030d74,ushort,
0x00030d94,caseD_0,,
0x00030d94,caseD_1,,
0x00030d94,caseD_2,,
0x00030dac,caseD_3,,
0x00030dac,caseD_4,,
0x00030dac,caseD_5,,
0x00030dd2,caseD_6,,
0x00030dd2,caseD_7,,
0x00030dd2,caseD_8,,
0x00030dea,caseD_9,,
0x00030dea,caseD_a,,
0x00030df4,caseD_b,,
0x00030df4,caseD_c,,
0x00030df4,caseD_d,,
0x00030e0c,caseD_e,,
0x00030e0c,caseD_f,,
0x00031620,switchD,,
0x00031624,switchdataD_00031624,ushort,
0x0003162e,caseD_0,,
0x000316aa,caseD_1,,
0x000316d6,caseD_2,,
0x00031744,caseD_3,,
0x00031758,caseD_4,,
0x00031760,default,,
0x000323dc,switchD,,
0x000323e0,switchdataD_000323e0,ushort,
0x000323e8,caseD_0,,
0x00032452,caseD_1,,
0x0003251e,caseD_2,,
0x000325e8,caseD_3,,
0x0003264a,default,,
0x00032cce,switchD,,
0x00032cd2,switchdataD_00032cd2,ushort,
0x00032cda,caseD_0,,
0x00032de2,caseD_1,,
0x00032e3c,caseD_3,,
0x00032ff6,caseD_2,,
0x000331f0,default,,
0x00034670,switchD,,
0x00034674,switchdataD_00034674,ushort,
0x00034680,caseD_3,,
0x000346fa,caseD_2,,
0x000346fa,caseD_6,,
0x000346fa,caseD_7,,
0x00034774,caseD_4,,
0x00034774,caseD_5,,
0x0003533c,switchD,,
0x00035340,switchdataD_00035340,ushort,
0x00035350,caseD_0,,
0x00035350,caseD_1,,
0x00035350,caseD_3,,
0x00035350,caseD_6,,
0x00035350,caseD_7,,
0x0003536c,caseD_2,,
0x00035388,caseD_4,,
0x00035388,caseD_5,,
0x000353a4,default,,
0x00037eae,firmware_data_source,undefined,
0x00060000,service_tool_adjustable_parameter_range_limits_n_a,,
0x00060002,lower_limit_of_hsg_breakpoint_speed_0_5000,,
0x00060004,upper_limit_of_hsg_breakpoint_speed_0_5000,,
0x00060006,max_range_limit_for_pto_setpoints_600_2500_6,,
0x00060008,max_range_limit_for_pto_setpoints_600_2500_8,,
0x0006000a,min_range_limit_for_pto_setpoints_600_2500_a,,
0x0006000c,tool_minimum_limit_for_pto_droop_slope_adjustable_parameter_0_1_9,,
0x0006000e,tool_maximum_limit_for_pto_droop_slope_adjustable_parameter_0_1_9,,
0x00060010,tool_minimum_limit_for_pto_droop_adjust_offset_adjustable_par_0_0_2,,
0x00060012,tool_maximum_limit_for_pto_droop_adjust_offset_adjustable_par_0_0_2,,
0x00060014,tool_minimum_limit_for_pto_droop_adjust_offset_adjustable_p_0_0_0_05,,
0x00060016,tool_maximum_limit_for_pto_droop_adjust_offset_adjustable_p_0_0_0_05,,
0x00060018,minimum_for_asg_droop_gain1_0_4000,,
0x0006001a,maximum_for_asg_droop_gain1_0_4000,,
0x0006001c,minimum_for_asg_droop_gain2_none,,
0x0006001e,maximum_for_asg_droop_gain2_none,,
0x00060020,minimum_allowed_speed_for_asg_minimum_speed_0_3000,,
0x00060022,maximum_allowed_speed_for_asg_minimum_speed_0_3000,,
0x00060024,minimum_allowed_speed_for_asg_maximum_speed_0_3000,,
0x00060026,maximum_allowed_speed_for_asg_maximum_speed_0_3000,,
0x00060028,tool_lowest_allowable_low_idle_speed_300_1000,,
0x0006002a,tool_highest_allowable_low_idle_speed_300_1000,,
0x0006002c,minimum_value_of_slope_of_hsg_droop_line_0_69,,
0x0006002e,maximum_value_of_slope_of_line_defining_hsg_droop_line_0_69,,
0x00060030,minimum_of_fueling_intercept_used_in_determining_hsg_droop_ref_0_500,,
0x00060032,maximum_of_fueling_intercept_used_in_determining_hsg_droop_ref_0_500,,
0x00060034,minimum_value_of_indicator_of_what_type_switch_is_connected_1_3,,
0x00060036,maximum_value_of_indicator_of_what_type_switch_is_connected_1_3,,
0x00060038,tool_minimum_limit_for_all_governors_droop_percent_adjustab_0_0_50_0,,
0x0006003a,tool_maximum_limit_for_all_governors_droop_percent_adjustab_0_0_50_0,,
0x0006003c,apli00_param,,
0x0006003e,apli01_param,,
0x00060040,most_time_lfrom_start_to_shutdown_flag_active_1_6550,,
0x00060042,least_time_from_start_to_shutdown_flag_active_1_6550,,
0x0006004c,pto_set_speed_display_value_lower_limit_none,,
0x0006004e,pto_set_speed_display_value_upper_limit_none,,
0x00060050,tool_lower_limit_on_pto_ramp_rate_100_5000,,
0x00060052,tool_upper_limit_on_pto_ramp_rate_100_5000,,
0x00060054,tool_lower_limit_on_pto_engagement_slew_rate_100_5000,,
0x00060056,tool_upper_limit_on_pto_engagement_slew_rate_100_5000,,
0x00060058,apli21_param,,
0x0006005a,apli22_param,,
0x0006005c,blank_spot_in_the_adjustable_parameter_limits_h_file_none_5c,,
0x0006005e,blank_spot_in_the_adjustable_parameter_limits_h_file_none_5e,,
0x00060060,min_range_value_22413312_112066560,,
0x00060064,max_range_value_22413312_112066560,,
0x00060068,apli27_param,,
0x0006006a,apli28_param,,
0x0006006c,min_range_value_assigned_for_tire_size_300_700,,
0x0006006e,max_range_value_assigned_for_tire_size_300_700,,
0x00060070,lowest_extremely_cold_temperature_50_to_293,,
0x00060072,highest_extremely_cold_temperature_50_to_293,,
0x00060074,lowest_extremely_warm_temperature_50_to_293,,
0x00060076,highest_extremely_warm_temperature_50_to_293,,
0x00060080,CRBDWDMX,,
0x00060088,min_value_for_default_multi_factor_set_by_service_tool_0_5_5,,
0x0006008a,max_value_for_default_multi_factor_set_by_service_tool_0_5_5,,
0x0006008c,lower_limit_for_tool_input_of_user_hours_manual_mode_1_2000,,
0x0006008e,upper_limit_for_tool_input_of_user_hours_manual_mode_1_2000,,
0x00060090,lower_limit_on_tool_input_of_pct_interval_to_set_warning_flag_1_100,,
0x00060092,upper_limit_on_tool_input_of_pct_interval_to_set_warning_flag_1_100,,
0x00060094,lowest_allowed_value_for_pto_minimum_reference_speed_entered_on_0_5000,,
0x0006009a,tool_minimum_for_hot_shutdown_load_factor_threshold_0_150_9a,,
0x0006009c,tool_minimum_for_hot_shutdown_load_factor_threshold_0_150_9c,,
0x00060138,AFFLLMZA,,
0x000603ba,ATAAPRYA,,
0x00060472,ASALDPXA,,
0x00060492,ASDPTBXA,,
0x000604d0,JC3BCOXA,,
0x000604f8,JC2BCOXA,,
0x00060534,JCBCRPXA,,
0x00060548,JC3CTQYA,,
0x0006055c,JC5CTQYA,,
0x00060570,coolant_advance_place_holder_number_one_0_100,,
0x00060584,ADCLXA,,
0x000605b2,CPCS01XA,,
0x000605f2,CPCS02YA,,
0x0006065c,CPCS03XA,,
0x000606a4,CPDSXA,,
0x00060776,CPBS03,,
0x000607a6,JCFCAJFL,,
0x000607ba,minimum_boost_voltage_recovery_time_0_10,,
0x000607c4,kick_out_of_the_double_pulsing_if_engine_speed_is_greater_th_850_950,,
0x000607c6,kick_out_of_the_double_pulsing_if_engine_speed_is_less_than_250_350,,
0x000607ce,double_pulsing_shall_be_kicked_out_if_tvc_is_greater_than_this_0_120,,
0x000607d0,degree_of_the_first_time_sol_valve_open_after_tdc_for_double_30_690,,
0x000607d2,degree_of_the_second_time_sol_valve_open_after_tdc_for_double_30_690,,
0x000608a4,table_5DFL01ZA,,
0x00060982,table_5DFL00ZA,,
0x00060a74,table_4DTA01XA,,
0x00060d1e,table_4DTA00ZA,,
0x00060f7e,default_j1939_network_address_for_ecm_as_engine_node_0_255,,
0x00060f80,default_j1939_network_address_for_ecm_as_retarder_node_upon_po_0_255,,
0x00060f88,JCDFEGNM,,
0x00060f90,JCDFRDNM,,
0x00060f98,bit_mapped_parameter_determining_access_restriction_of_comman_0_2_32,,
0x00060f9c,JC39ENFG,,
0x00060f9e,enable_for_fuel_economy_message_0_1,,
0x00060fa0,indicator_of_freeze_frame_format_0_255,,
0x00060fa8,JCNTCTMR,,
0x00060fac,fault_data_j1939_record_0_n_a,,
0x00060fb0,fault_data_j1939_record_1_n_a,,
0x00060fb4,fault_data_j1939_record_2_n_a,,
0x00060fb8,fault_data_j1939_record_3_n_a,,
0x00060fbc,fault_data_j1939_record_4_n_a,,
0x00060fc0,fault_data_j1939_record_5_n_a,,
0x00060fc4,fault_data_j1939_record_6_n_a,,
0x00060fc8,fault_data_j1939_record_7_n_a,,
0x00060fcc,fault_data_j1939_record_8_n_a,,
0x00060fd0,fault_data_j1939_record_9_n_a,,
0x00060fd4,fault_data_j1939_record_10_n_a,,
0x00060fd8,fault_data_j1939_record_11_n_a,,
0x00060fdc,fault_data_j1939_record_12_n_a,,
0x00060fe0,fault_data_j1939_record_13_n_a,,
0x00060fe4,fault_data_j1939_record_14_n_a,,
0x00060fe8,fault_data_j1939_record_15_n_a,,
0x00060fec,fault_data_j1939_record_16_n_a,,
0x00060ff0,fault_data_j1939_record_17_n_a,,
0x00060ff4,fault_data_j1939_record_18_n_a,,
0x00060ff8,fault_data_j1939_record_19_n_a,,
0x00060ffc,fault_data_j1939_record_20_n_a,,
0x00061000,fault_data_j1939_record_21_n_a,,
0x00061004,fault_data_j1939_record_22_n_a,,
0x00061008,fault_data_j1939_record_23_n_a,,
0x0006100c,fault_data_j1939_record_24_n_a,,
0x00061010,fault_data_j1939_record_25_n_a,,
0x00061014,fault_data_j1939_record_26_n_a,,
0x00061018,fault_data_j1939_record_27_n_a,,
0x0006101c,fault_data_j1939_record_28_n_a,,
0x00061020,fault_data_j1939_record_29_n_a,,
0x00061024,fault_data_j1939_record_30_n_a,,
0x00061028,fault_data_j1939_record_31_n_a,,
0x0006102c,fault_data_j1939_record_32_n_a,,
0x00061030,fault_data_j1939_record_33_n_a,,
0x00061034,fault_data_j1939_record_34_n_a,,
0x00061038,fault_data_j1939_record_35_n_a,,
0x0006103c,fault_data_j1939_record_36_n_a,,
0x00061040,fault_data_j1939_record_37_n_a,,
0x00061044,fault_data_j1939_record_38_n_a,,
0x00061048,fault_data_j1939_record_39_n_a,,
0x0006104c,fault_data_j1939_record_40_n_a,,
0x00061050,fault_data_j1939_record_41_n_a,,
0x00061054,fault_data_j1939_record_42_n_a,,
0x00061058,fault_data_j1939_record_43_n_a,,
0x0006105c,fault_data_j1939_record_44_n_a,,
0x00061060,fault_data_j1939_record_45_n_a,,
0x00061064,fault_data_j1939_record_46_n_a,,
0x00061068,fault_data_j1939_record_47_n_a,,
0x0006106c,fault_data_j1939_record_48_n_a,,
0x00061070,fault_data_j1939_record_49_n_a,,
0x00061074,fault_data_j1939_record_50_n_a,,
0x00061078,fault_data_j1939_record_51_n_a,,
0x0006107c,fault_data_j1939_record_52_n_a,,
0x00061080,fault_data_j1939_record_53_n_a,,
0x00061084,fault_data_j1939_record_54_n_a,,
0x00061088,fault_data_j1939_record_55_n_a,,
0x0006108c,fault_data_j1939_record_56_n_a,,
0x00061090,fault_data_j1939_record_57_n_a,,
0x00061094,fault_data_j1939_record_58_n_a,,
0x00061098,fault_data_j1939_record_59_n_a,,
0x0006109c,fault_data_j1939_record_60_n_a,,
0x000610a0,fault_data_j1939_record_61_n_a,,
0x000610a4,fault_data_j1939_record_62_n_a,,
0x000610a8,fault_data_j1939_record_63_n_a,,
0x000610ac,fault_data_j1939_record_64_n_a,,
0x000610b0,fault_data_j1939_record_65_n_a,,
0x000610b4,fault_data_j1939_record_66_n_a,,
0x000610b8,fault_data_j1939_record_67_n_a,,
0x000610bc,fault_data_j1939_record_68_n_a,,
0x000610c0,fault_data_j1939_record_69_n_a,,
0x000610c4,fault_data_j1939_record_70_n_a,,
0x000610c8,fault_data_j1939_record_71_n_a,,
0x000610cc,fault_data_j1939_record_72_n_a,,
0x000610d0,fault_data_j1939_record_73_n_a,,
0x000610d4,fault_data_j1939_record_74_n_a,,
0x000610d8,fault_data_j1939_record_75_n_a,,
0x000610dc,fault_data_j1939_record_76_n_a,,
0x000610e0,fault_data_j1939_record_77_n_a,,
0x000610e4,fault_data_j1939_record_78_n_a,,
0x000610e8,fault_data_j1939_record_79_n_a,,
0x000610ec,fault_data_j1939_record_80_n_a,,
0x000610f0,fault_data_j1939_record_81_n_a,,
0x000610f4,fault_data_j1939_record_82_n_a,,
0x000610f8,fault_data_j1939_record_83_n_a,,
0x000610fc,fault_data_j1939_record_84_n_a,,
0x00061100,fault_data_j1939_record_85_n_a,,
0x00061104,fault_data_j1939_record_86_n_a,,
0x00061108,fault_data_j1939_record_87_n_a,,
0x0006110c,fault_data_j1939_record_88_n_a,,
0x00061110,fault_data_j1939_record_89_n_a,,
0x00061114,fault_data_j1939_record_90_n_a,,
0x00061118,fault_data_j1939_record_91_n_a,,
0x0006111c,fault_data_j1939_record_92_n_a,,
0x00061120,fault_data_j1939_record_93_n_a,,
0x00061124,fault_data_j1939_record_94_n_a,,
0x00061128,fault_data_j1939_record_95_n_a,,
0x0006112c,fault_data_j1939_record_96_n_a,,
0x00061130,fault_data_j1939_record_97_n_a,,
0x00061134,fault_data_j1939_record_98_n_a,,
0x00061138,fault_data_j1939_record_99_n_a,,
0x0006113c,fault_data_j1939_record_100_n_a,,
0x00061140,fault_data_j1939_record_101_n_a,,
0x00061144,fault_data_j1939_record_102_n_a,,
0x00061148,fault_data_j1939_record_103_n_a,,
0x0006114c,fault_data_j1939_record_104_n_a,,
0x00061150,fault_data_j1939_record_105_n_a,,
0x00061154,fault_data_j1939_record_106_n_a,,
0x00061158,fault_data_j1939_record_107_n_a,,
0x0006115c,fault_data_j1939_record_108_n_a,,
0x00061160,fault_data_j1939_record_109_n_a,,
0x00061164,fault_data_j1939_record_110_n_a,,
0x00061168,fault_data_j1939_record_111_n_a,,
0x0006116c,fault_data_j1939_record_112_n_a,,
0x00061170,fault_data_j1939_record_113_n_a,,
0x00061174,fault_data_j1939_record_114_n_a,,
0x00061178,fault_data_j1939_record_115_n_a,,
