# Hardware/state functions
# Scheduler common task - called every phase (40 phases per cycle)
# CM848 equivalent: phase_common_processing
# Periodic task sets - CM848 equivalent: periodicTaskGroup*
# Utility functions - matched with CM848 naming
# Math utility functions
# CM848 equivalent: mathMultiplyDivide32
address,name
0x00010536,cm550_memoryPatchCountDecrement
0x00010568,vp44_rpmDerateCalculationController
0x00010822,vp44_derateThresholdMonitorAndFaultController
0x00010e06,cm550_FUN_00010e06
0x00010e16,cm550_diagnosticMemoryAddressResolver
0x00010e80,cm550_calibrationDataCopyWithChecksum
0x00010f32,cm550_calibrationDataCopySecondary
0x00010fe0,cm550_eepromCalibrationWriteSecondary
0x0001125a,cm550_FUN_0001125a
0x000114d4,vp44_validateRedundantSensors
0x000117ec,cm550_firmwareDataCopyToWorkingMemory
0x0001183e,cm550_FUN_0001183e
0x00011880,default
0x0001188c,cm550_waterInFuelDetectionStateInit
0x000118b2,cm550_waterInFuelFaultClear
0x000118cc,cm550_FUN_000118cc
0x000118fc,cm550_activateHighRpmShutdownFlag
0x00011908,cm550_eepromWriteWrapper
0x0001191a,cm550_triggerDiagnosticSystemReset
0x0001192a,cm550_FUN_0001192a
0x00011a68,cm550_FUN_00011a68
0x00011a74,cm550_FUN_00011a74
0x00011b36,cm550_systemFunction8xMaximum
0x00011da6,cm550_crc16Calculate
0x00011df8,cm550_memoryPatchCrcCalculate
0x00011e5e,cm550_coldStartFuelControlSlowCycle40Coordinator
0x00012484,cm550_FUN_00012484
0x000124d2,cm550_initLoadTrendingSystem
0x0001266e,mc68k_FUN_0001266e
0x0001277c,cm550_fuelSourceMode11CountdownHandler
0x000127c2,vp44_FUN_000127c2
0x000133fc,cm550_FUN_000133fc
0x000133fe,vp44_FUN_000133fe
0x0001355e,cm550_circularBufferWriteWithStatus
0x00013616,vp44_communication_state_machine
0x000138a0,vp44_initVp44BufferAddresses
0x000138b6,cm550_FUN_000138b6
0x00013a5c,cm550_FUN_00013a5c
0x00013cc8,cm550_FUN_00013cc8
0x00013d42,cm550_FUN_00013d42
0x00013dbe,cm550_FUN_00013dbe
0x00013e12,cm550_FUN_00013e12
0x00013e64,cm550_FUN_00013e64
0x00013ed8,cm550_FUN_00013ed8
0x00014292,cm550_FUN_00014292
0x000142a8,cm550_canBusConfigTypeSelector
0x000142d4,cm550_FUN_000142d4
0x00014348,cm550_FUN_00014348
0x000143b6,cm550_multiSpeedParameterInterpolation
0x0001444e,cm550_fuelDemandPercentageCalculator
0x000144bc,cm550_diagnosticCodeDebounceHandler
0x0001452e,cm550_phase2_sensor_data_processor
0x00014670,cm550_FUN_00014670
0x000146b4,cm550_oldestDiagnosticTimestampSearch
0x00014720,cm550_diagnosticCodeRegistrar
0x00014812,cm550_FUN_00014812
0x00014872,cm550_FUN_00014872
0x00014dc6,cm550_faultFlagScannerAndProcessor
0x00014f42,cm550_insitePidDtcHandler
0x00014fae,cm550_initHourMeterSystem
0x00014fca,injectorTimingCalculation
0x000159ee,mc68k_ioDriverStrobeHandler
0x00015dd0,vp44_initVP44StatusMonitoring
0x00015df0,mc68k_FUN_00015df0
0x00015e06,clearModuleSyncFlag
0x00015f8c,emptyStubFunction4
0x00015f8e,diagnosticCommandDispatcher
0x0001645e,cm550_safeDivideWithClamp
0x0001651e,cm550_clampedDivisionCalculator
0x000165f2,cm550_param_address_calc
0x00016628,cm550_limitedDivisionCalculator
0x0001666c,cm550_multiPacketTransmitHandler
0x0001686e,cm550_multiPacketReceiveHandler
0x00016c2c,cm550_circularBufferEmptyCheck
0x00016c3c,cm550_parameterCircularBufferWrite
0x00016cd8,cm550_circularBufferWrite
0x00016d4c,cm550_emptyPlaceholderFunction
0x00016d4e,mc68k_tpuTransmissionTrigger
0x00016dd4,cm550_highRpmEngineProtectionStateMachine
0x0001709e,cm550_fuelTemperatureLimitingSecondary
0x00017120,cm550_FUN_00017120
0x00017150,cm550_canControllerConfigInit
0x0001717a,cm550_derateProtectionSlowCycle20Coordinator
0x000171aa,cm550_can1PwmTimerInit
0x000171be,cm550_fuel_limit_arbitrator
0x000176de,cm550_engineRpmSourceInit
0x000177c2,cm550_rpmBasedFuelLimitCalculator
0x000178b0,cm550_governorFuelModeBlendCalculator
0x00017a06,cm550_rpmBasedFuelTimingInterpolation
0x00017a8e,cm550_frictionalLoadTorqueInterpolator
0x00017b8a,cm550_rpmSourceSelectorForFrictionalLoad
0x00017baa,cm550_FUN_00017baa
0x00017ca6,cm550_peakTorqueFuelCorrection
0x00017cf0,cm550_engineModeTransitionStateUpdater
0x00017d2a,cm550_engineModeTransitionHandler
0x00017d6a,cm550_ioOutputFlagMappingSlowCycle40Coordinator
0x00017e06,cm550_frictionalLoadTorqueManagementSlowCycle40Coordinator
0x00017e62,cm550_engineOperatingModeStateTrackingSlowCycle40Coordinator
0x00017eba,cm550_frictionalLoadTorqueTransitionHandler
0x00017ef8,vp44_fuelLimitParameterPointerSetup
0x00017f7c,vp44TimingFaultMonitor
0x00018384,cm550_FUN_00018384
0x0001839a,cm550_canRpmModeConfigInit
0x000183cc,cm550_FUN_000183cc
0x000184c6,cm550_FUN_000184c6
0x000185f0,cm550_FUN_000185f0
0x00018620,cm550_engineProtectionMultiStateSlowCycle40Coordinator
0x000186ae,cm550_protectionThresholdCalculationHelper
0x00018708,cm550_protectionPercentageCalculator
0x0001873e,vp44_engineProtectionSystemInit
0x00018968,cm550_protectionConditionEvaluator
0x00018a26,protectionState0FaultDurationCounter
0x00018ac4,cm550_diagnosticProtectionEvaluator
0x00018c1c,cm550_diagnosticProtectionProcessor
0x00018cb6,cm550_protectionState1DiagnosticValidator
0x00018dae,cm550_protectionUpdateHandler
0x00018e0c,cm550_FUN_00018e0c
0x00018f4c,cm550_protectionThresholdPointerInit
0x00018f86,incrementDiagnosticCounters
0x00018fcc,processDiagnosticLimitStatus
0x000192e0,cm550_FUN_000192e0
0x000192f2,cm550_protectionCalculationHelper
0x00019332,protectionStateProcessor
0x00019436,protectionStateValidator
0x0001952c,cm550_protectionState3bRpmMonitor
0x000196e4,cm550_shutdownMinimumSelector29
0x00019702,cm550_FUN_00019702
0x00019960,cm550_initShutdownLimitVariables
0x0001999c,mc68k_can1TimerBufferInitDivided
0x000199fa,mc68k_phase2_slot_0_handler
0x00019ac2,cm550_delayWithWatchdogServiceWrapper2
0x00019aca,cm550_emptyStubFunction7
0x00019acc,vp44_rpmTimerInterruptHandler2
0x00019caa,mc68k_FUN_00019caa
0x00019dd0,mc68k_can1MessageTransmitInit2
0x00019e8e,cm550_FUN_00019e8e
0x00019e90,vp44_FUN_00019e90
0x0001a1e0,cm550_rpmTimingDeltaComparatorWithReturn
0x0001a298,cm550_FUN_0001a298
0x0001a350,mc68k_FUN_0001a350
0x0001a47c,mc68k_FUN_0001a47c
0x0001a52a,cm550_FUN_0001a52a
0x0001a52c,vp44_FUN_0001a52c
0x0001a6e8,mc68k_crankFuelAndTimingBufferStore
0x0001a746,mc68k_can1TimerBufferInitConditional
0x0001a89a,cm550_FUN_0001a89a
0x0001a8a2,cm550_FUN_0001a8a2
0x0001a8a4,vp44_FUN_0001a8a4
0x0001a95a,cm550_throttleTimeAccumulatorProcessor
0x0001a95e,vp44FaultThresholdTablesInit
0x0001abb2,cm550_FUN_0001abb2
0x0001ade8,cm550_FUN_0001ade8
0x0001ae06,cm550_initOilPressureModeSystem
0x0001ae0c,cm550_sensorHistoryTablePointerInit
0x0001ae22,mc68k_dutyCycleMonitorAltCanInit
0x0001af32,mc68k_dutyCycleMonitorIsrHandler
0x0001b1ea,mc68k_FUN_0001b1ea
0x0001b30a,mc68k_FUN_0001b30a
0x0001b39a,mc68k_dutyCycleMonitorBufferInit
0x0001b40c,mc68k_phase2_slot_1_handler
0x0001b4b2,mc68k_FUN_0001b4b2
0x0001b4c2,mc68k_phase2_slot_8_handler
0x0001b4d0,cm550_ioDriverStrobeHandlerWrapper
0x0001b4d8,vp44_evenPhaseSchedulerTaskSet
0x0001b4ea,cm550_diagnosticMonitoringCoordinator
0x0001b4f6,cm550_boostPressureControlInit
0x0001b504,cm550_oddPhaseSchedulerTaskSet
0x0001b518,vp44_engine_management_system
0x0001b558,vp44ControlSystemCoordinator
0x0001b56a,cm550_slowCycle10Coordinator
0x0001b572,vp44_periodicTaskSet_governorProtection
0x0001b57e,vp44_engine_control_cycle
0x0001b5b4,cm550_slowCycle20ExtendedCoordinator
0x0001b5ba,vp44ExtendedFaultDetectionCoordinator
0x0001b5ce,cm550_periodicTaskSet_fuelTiming
0x0001b604,cm550_fuelTimingCoordinator
0x0001b60a,cm550_diagnosticDataTransmissionSlowCycle10Coordinator
0x0001b612,periodicTaskSet_fuelDemand
0x0001b62a,vp44_evenPhaseSchedulerTaskSet
0x0001b666,emptyStubFunction3
0x0001b668,cm550_FUN_0001b668
0x0001b66a,cm550_FUN_0001b66a
0x0001b678,cm550_FUN_0001b678
0x0001b686,cm550_FUN_0001b686
0x0001b694,cm550_FUN_0001b694
0x0001b6a2,cm550_FUN_0001b6a2
0x0001b6aa,cm550_FUN_0001b6aa
0x0001b6b2,cm550_FUN_0001b6b2
0x0001b6b4,cm550_FUN_0001b6b4
0x0001b6ba,cm550_rpm_control_system
0x0001b6c6,cm550_emptySlowCycle8PlaceholderCase7
0x0001b6c8,cm550_FUN_0001b6c8
0x0001b6ce,cm550_slowCycle20Coordinator
0x0001b6d4,cm550_empty_debug_hook
0x0001b6d6,cm550_FUN_0001b6d6
0x0001b6e2,emptyStubFunction2
0x0001b6e4,cm550_FUN_0001b6e4
0x0001b6f2,cm550_FUN_0001b6f2
0x0001b6f8,vp44ProtectionSlowCycle20Coordinator
0x0001b6fe,cm550_engineModeBasedOutputControlSlowCycle20Coordinator
0x0001b70a,cm550_emptySlowCycle20PlaceholderCase15
0x0001b70c,cm550_dzgTimingAndPressureSlowCycle10Coordinator
0x0001b714,cm550_rpmBasedFuelLimiterCoordinator
0x0001b71a,cm550_sensorStatusHistorySlowCycle20Coordinator
0x0001b722,cm550_shutdownProtectionSlowCycle10Coordinator
0x0001b72a,cm550_camSyncDiagnosticProcessingSlowCycle20Coordinator
0x0001b732,cm550_FUN_0001b732
0x0001b73a,cm550_FUN_0001b73a
0x0001b754,cm550_FUN_0001b754
0x0001b768,cm550_FUN_0001b768
0x0001b788,cm550_FUN_0001b788
0x0001b78e,cm550_slowCycle8Coordinator
0x0001b794,cm550_engineParameterAndBoostControlWrapper
0x0001b7a2,cm550_auxiliarySystemControlWrapper
0x0001b7b0,cm550_FUN_0001b7b0
0x0001b7ca,vp44DiagnosticFaultMonitoringSlowCycle20Coordinator
0x0001b7d2,cm550_FUN_0001b7d2
0x0001b7d8,vp44FsoFaultMonitoringSlowCycle20Coordinator
0x0001b7e0,cm550_FUN_0001b7e0
0x0001b7e2,cm550_FUN_0001b7e2
0x0001b7ea,cm550_FUN_0001b7ea
0x0001b7f2,vp44_FUN_0001b7f2
0x0001b80c,cm550_FUN_0001b80c
0x0001b81a,cm550_FUN_0001b81a
0x0001b828,cm550_FUN_0001b828
0x0001b836,cm550_FUN_0001b836
0x0001b83e,cm550_FUN_0001b83e
0x0001b846,cm550_FUN_0001b846
0x0001b85a,vp44DiagnosticControlSlowCycle20Coordinator
0x0001b862,cm550_FUN_0001b862
0x0001b876,main_loop
0x0001bf54,mc68k_scheduler_init
0x0001bfa2,cm550_circularBufferPush
0x0001bfde,cm550_circularBufferPop
0x0001c016,cm550_circularBufferInit
0x0001c03c,cm550_diagnosticFuelLimitInterpolator
0x0001c0d4,cm550_FUN_0001c0d4
0x0001c152,fuelTimingOilPressureModeController
0x0001c308,cm550_FUN_0001c308
0x0001c31a,cm550_flashEraseWithWatchdog
0x0001c484,cm550_FUN_0001c484
0x0001c4ba,cm550_flashProgramWordWithWatchdog
0x0001c5e8,cm550_flashProgramFromRam
0x0001c630,cm550_diagnosticStatusDefaultSetter
0x0001c640,cm550_diagnostic_parameter_handler
0x0001c65e,cm550_fuelDemandTableBlendCalculator
0x0001c7a8,cm550_FUN_0001c7a8
0x0001c824,cm550_FUN_0001c824
0x0001c8a0,cm550_FUN_0001c8a0
0x0001c9d2,fuelDemandProportionalCalculationSlowCycle40Coordinator
0x0001ca54,cm550_fuelDemandLimitSelector11
0x0001ca5c,vp44_canPinVp44StatusController
0x0001cad6,vp44_FUN_0001cad6
0x0001cb3c,vp44_FUN_0001cb3c
0x0001cb48,cm550_FUN_0001cb48
0x0001cb76,cm550_calculateBlendedTableValue
0x0001cc72,cm550_FUN_0001cc72
0x0001cdf8,cm550_FUN_0001cdf8
0x0001ce58,cm550_FUN_0001ce58
0x0001ce7c,cm550_initDiagnosticProtocol
0x0001d252,cm550_FUN_0001d252
0x0001d2e4,cm550_update_engine_protection_thresholds
0x0001d392,selectSensorRawChannels
0x0001d5a0,cm550_FUN_0001d5a0
0x0001d94e,cm550_FUN_0001d94e
0x0001d9b4,vp44SensorStatusMonitor
0x0001db8a,vp44_FUN_0001db8a
0x0001db9a,vp44_fuelArbitratorVariablesReset
0x0001dbd8,cm550_FUN_0001dbd8
0x0001dbee,mc68k_main
0x0001dcfc,vp44ControlStructureInit
0x0001dd2c,cm550_diagnosticBufferPointerInit
0x0001ddb4,cm550_FUN_0001ddb4
0x0001de58,cm550_FUN_0001de58
0x0001e02a,cm550_subtractAndClampValue
0x0001e04c,cm550_FUN_0001e04c
0x0001e056,cm550_serialNodeAddressChecker
0x0001e086,cm550_serialNodeAddressForwarder
0x0001e0bc,cm550_canFrameDataCopy
0x0001e0fa,cm550_FUN_0001e0fa
0x0001e1a0,cm550_canMessageInterruptHandlerSetup
0x0001e1ac,cm550_emptyStubWrapper1
0x0001e1be,cm550_modeBasedDataDispatcherWrapper
0x0001e1d0,mc68k_serialPort2IsrHandler
0x0001e25a,cm550_serialCommunicationIsrRegister
0x0001e266,mc68k_tpuTimerChannelEnable
0x0001e288,mc68k_epsPositionSensorIsrHandler
0x0001e522,cm550_tpuChannelIsrRegister
0x0001e52e,serialTransmitHandler
0x0001e5f0,cm550_FUN_0001e5f0
0x0001e734,cm550_interruptCounter1Increment
0x0001e76a,cm550_interruptCounter2Increment
0x0001e77a,cm550_initVectorTable
0x0001e79a,cm550_insiteMultiFrameResponseBuilder
0x0001e89e,cm550_insiteMultiFrameContinuation
0x0001e956,buildPgn65228Dm3ClearInitMessage
0x0001eb88,cm550_responseBufferSpaceCheck
0x0001ec08,cm550_responseBufferFinalize
0x0001ec3c,cm550_diagnosticMemoryWriteHandler
0x0001edae,cm550_diagnosticMemoryReadHandler
0x0001f0de,cm550_diagnosticMessage45Builder
0x0001f2d0,cm550_diagnosticMessage46Builder
0x0001f4e8,cm550_FUN_0001f4e8
0x0001f84e,cm550_fuelDemandScaleFactorCalculator
0x0001f8bc,cm550_engineFluidLevelDataBuilder
0x0001fbb0,cm550_extendedDiagnosticService51
0x0001fbf4,cm550_diagnosticMessage53Builder
0x0001fc9c,cm550_diagnosticMessage54Builder
0x0001fd6c,cm550_j1939TimeoutDataClearHandler
0x0001fd8e,cm550_crankStateVariablesReset
0x0001fdc0,cm550_j1939MessageTypeCounter
0x0001fe40,cm550_canMessageFilterInit
0x0001ff38,cm550_engineRunTimeHistogramAccumulator
0x0001ffd0,cm550_emptyPlaceholderInit
0x0001ffd6,cm550_j1939TorqueControlModeParser
0x000200a4,cm550_j1939TorqueControlModeClear
0x000200b4,cm550_j1939TorqueControlModeSet
0x000200c6,cm550_systemFunction6xParameterized
0x000201d6,cm550_FUN_000201d6
0x00020210,cm550_FUN_00020210
0x0002024a,cm550_FUN_0002024a
0x00020284,cm550_FUN_00020284
0x000202a0,cm550_FUN_000202a0
0x000202bc,cm550_FUN_000202bc
0x000202d8,setBitInArray
0x00020310,cm550_FUN_00020310
0x00020348,cm550_FUN_00020348
0x00020380,cm550_FUN_00020380
0x0002041c,cm550_FUN_0002041c
0x000204b0,cm550_outputControlState1Handler
0x000205c4,cm550_FUN_000205c4
0x000206a8,cm550_FUN_000206a8
0x00020784,cm550_FUN_00020784
0x00020890,cm550_FUN_00020890
0x00020c98,cm550_FUN_00020c98
0x00020e14,cm550_FUN_00020e14
0x00020fac,cm550_FUN_00020fac
0x00021070,cm550_FUN_00021070
0x00021146,cm550_FUN_00021146
0x000211f4,cm550_FUN_000211f4
0x00021272,cm550_canTransmissionController
0x000212b2,mc68k_FUN_000212b2
0x0002142c,cm550_FUN_0002142c
0x0002148a,cm550_memoryOperationDispatcher
0x00021642,cm550_j1939MemoryDataCopyResolver
0x0002167e,cm550_j1939DataCopyWrapper2Byte
0x000216c6,cm550_FUN_000216c6
0x00021714,cm550_j1939DataCopyWrapperExtended
0x00021778,cm550_FUN_00021778
0x000217de,cm550_memoryOperationFromMessageExtended
0x00021826,cm550_FUN_00021826
0x00021872,cm550_FUN_00021872
0x000218ca,byteSwap32
0x000218fe,byteSwap16
0x00021920,cm550_FUN_00021920
0x00021964,cm550_addressLookupFunction
0x00021982,cm550_diagnosticServiceSecurityValidator
0x00021a8c,cm550_FUN_00021a8c
0x00021b88,cm550_FUN_00021b88
0x00021c74,cm550_FUN_00021c74
0x00021d44,cm550_FUN_00021d44
0x00021edc,cm550_FUN_00021edc
0x00021ef6,cm550_FUN_00021ef6
0x00021f4e,cm550_diagnosticGroupPositionBufferStore
0x00021fac,cm550_diagnosticGroupSnapshotCapture
0x00022070,cm550_memoryRegisterController
0x000222b4,cm550_canDiagnosticResponseSender
0x00022370,cm550_systemFunction1xCaller
0x0002238e,cm550_diagMemoryReadResponseBuilder
0x00022530,cm550_FUN_00022530
0x0002257c,cm550_FUN_0002257c
0x000225e0,cm550_FUN_000225e0
0x00022646,cm550_FUN_00022646
0x0002268e,cm550_FUN_0002268e
0x000226da,cm550_FUN_000226da
0x00022726,sendJ1939MultiFrame
0x00022956,cm550_diagnosticParamRequestHandler
0x000229ea,cm550_messageErrorHandler
0x00022a58,vp44CanFrameBuilder
0x00022ad8,vp44MessageTransmitter
0x00022b50,vp44FuelTempHandler
0x00022c26,vp44MultiFrameResponseHandler
0x00022d8e,cm550_diagnosticStatusRequestHandler
0x00022de2,vp44_diagnosticErrorHandler
0x00022de6,vp44_diagnosticServiceByteHandler
0x00022e5e,vp44CanMessageDispatcher
0x00022e96,cm550_diagnosticParamRequestHandlerWrapper
0x00022ea4,vp44FuelTempHandlerWrapper
0x00022eb2,cm550_diagnosticStatusRequestHandlerWrapper
0x00022ec0,cm550_diagnosticErrorHandlerWrapper
0x00022ece,cm550_unknownMessageHandler
0x00022fae,cm550_diagnosticMessageProcessor
0x000230d6,vp44ResponseTimeoutHandler
0x000230ee,vp44_messageQueueDispatcher
0x00023130,cm550_multiPacketBufferAllocator
0x00023186,vp44DiagnosticBufferPointersInit
0x000231da,cm550_fuelArbitratorResetHandler
0x00023216,cm550_FUN_00023216
0x0002322a,cm550_statisticsTrackingFlagsReset
0x00023244,cm550_fuelDemandLimitOrchestrator
0x00023820,cm550_diagnosticMessageValidator
0x00023870,cm550_ioControlTimeoutTableLookup
0x000238ac,cm550_ioControlEntryAdd
0x000238ec,cm550_ioControlTimeoutEntryAdd
0x00023920,cm550_phase3_countdown_timer_manager
0x000239d2,cm550_diagnosticStateInitializer
0x00023a3c,cm550_ioControlEntryRemove
0x00023a90,processProtectionFlagConditions
0x00023be8,diagnosticMainStateProcessor
0x00024804,cm550_FUN_00024804
0x00024812,cm550_iahDisableWaitToStartLamp
0x0002481e,cm550_initIoControlRegister
0x0002482e,cm550_ioControlMaskInit
0x00024858,cm550_ioControlMaskStateMachine
0x000249b6,cm550_ioControlToggleCycle
0x000249ee,vp44_ioControlLampStateMachine
0x00024b4e,cm550_ioControlDigitDisplaySequencer
0x00024c5a,cm550_FUN_00024c5a
0x00024cd2,cm550_FUN_00024cd2
0x00024d40,cm550_faultCodeDisplayController
0x00024f30,cm550_activeFaultLampStateMachine
0x00025316,cm550_faultLampBlinkPatternGenerator
0x000253b0,cm550_FUN_000253b0
0x00025448,cm550_periodicLampFlashController
0x000254b6,cm550_FUN_000254b6
0x00025594,cm550_clearSystemErrorStatus
0x0002571e,cm550_FUN_0002571e
0x00025806,cm550_FUN_00025806
0x000258b0,cm550_FUN_000258b0
0x000258d6,cm550_fuelDemandTablePointerInit
0x000258e8,cm550_epsTimingCalculationSlowCycle40Coordinator
0x00025926,cm550_initLookupTablePointers1
0x0002595a,cm550_governorFuelPidController
0x00025a30,cm550_fuel_delivery_controller
0x00025a34,vp44_FUN_00025a34
0x00025b1c,vp44_fuel_timing_calculation_with_fault_checking
0x00025ff2,vp44_fuelRpmDeviationCalculator
0x00026078,cm550_FUN_00026078
0x0002609c,cm550_epsAccelerationMonitor
0x00026252,cm550_epsRpmTrackingInit
0x0002626a,cm550_epsControlModeReset
0x00026272,cm550_epsOverrideChecker
0x0002629e,cm550_epsControlModeSelector
0x000262fa,cm550_epsInitializationWrapper
0x00026308,cm550_epsControlModeInit
0x00026340,cm550_epsDiagnosticModeHandler
0x00026462,cm550_initOilPressureMonitoring
0x00026474,cm550_engineModeTimingAdjuster
0x00026484,vp44_rpm_derate_monitor
0x0002658c,cm550_fuelDemandLimitSource2Selector
0x0002659a,vp44_initVP44StatusFlags
0x000265e6,cm550_epsRpmTargetModeChecker
0x00026616,cm550_FUN_00026616
0x000266d2,cm550_timingOffsetCalculatorWrapper
0x000266da,mc68k_qadcDataCollectionStateMachine
0x00026834,mc68k_FUN_00026834
0x00026852,cm550_FUN_00026852
0x00026854,mc68k_FUN_00026854
0x000269f2,cm550_FUN_000269f2
0x00026a2e,cm550_FUN_00026a2e
0x00026a64,cm550_memcpy
0x00026a7e,cm550_fuelDemandTablePointersInit
0x00026ab8,cm550_rpmLoadParameterLookup
0x00026af0,cm550_FUN_00026af0
0x00026b00,vp44OperatingConditionChecker
0x00026b3a,cm550_FUN_00026b3a
0x00026b82,cm550_FUN_00026b82
0x00026b88,hpcr_injectorPulseWidthCalc
0x00026c7e,mc68k_pwmOutputInit
0x00026cc8,calculateSpeedRatioComponent
0x00026e2c,cm550_FUN_00026e2c
0x00026e86,cm550_FUN_00026e86
0x00026e8e,cm550_FUN_00026e8e
0x00026eec,cm550_insiteActiveFaultListBuilder
0x00026fea,cm550_insiteFaultDetailBuilder
0x0002758e,cm550_insiteVersionInfoBuilder
0x00027706,cm550_insiteCapacityResponseBuilder
0x000277e6,cm550_FUN_000277e6
0x00027998,vp44_hourMeterEventLogger
0x00027af0,vp44StatusInitAndWait
0x00027c20,vp44_FUN_00027c20
0x00027cd0,vp44_FUN_00027cd0
0x00027f9c,vp44_FUN_00027f9c
0x000284e8,vp44_FUN_000284e8
0x00028508,vp44_mainSystemInitialization
0x0002874a,vp44_slowCycle4Coordinator
