0x008019d0,io_control_entry_count,high,Count of active IO control timeout entries in 8-byte entry table (max 5); incremented on add decremented on remove or expiry in timer manager
0x008019d1,io_control_timeout_entry_count,high,Count of active IO control timeout-by-node entries in 4-byte table (max 5); managed by add remove and timer countdown functions
0x008019d6,fault_digit_display_phase,high,Digit display sequencer state stepping through phases 0 40 80 120 160 to sequence hundreds tens ones digit blink patterns for fault code display
0x008019d8,lamp_toggle_cycle_counter,high,Blink toggle counter 0-20; at 0 turns lamp bit on at 10 turns off at 20 resets and returns 1; used for individual digit blink pulses
0x008019da,stop_lamp_blink_phase,high,Stop lamp (bit 0) blink timing counter; controls on/off pattern using DAT_000611a0 on-time and DAT_000611a2 off-time calibrations
0x008019dc,warning_lamp_blink_phase,high,Warning lamp (bit 1) blink timing counter; controls on/off pattern for warning lamp and also used for startup self-test blink sequence
0x008019ea,fault_flash_repetition_count,high,Counts how many times current fault code has been flashed; compared with fault_flash_count calibration to limit repetitions before advancing
0x008019ee,fault_digit_blink_counter,high,Counts blinks within each digit of fault code display; compared against extracted hundreds tens ones digit values to complete each digit sequence
0x008019f2,fault_list_navigation_index,high,Index into active fault list (DGAEFUBF table); incremented forward or decremented backward to navigate faults wrapping at list boundaries
0x008019f4,io_control_mask_table_ptr,high,Pointer walking through IO control mask table at 0x000611a8; advanced per entry during mask state machine to enable/disable lamp driver overrides
0x008019f8,io_control_mask_timer_threshold,high,Timer threshold for IO control mask sequencing; starts at 40 and advanced by 10 or 30 to schedule next mask step in the state machine
0x00801a18,fault_lamp_blink_tick_counter,high,Incrementing counter in faultLampBlinkPatternGenerator cycling through on/off ranges to generate blink pattern for lamp bit 2 then resets per digit
0x00801a1a,fault_lamp2_blink_tick_counter,high,Incrementing counter in FUN_000253b0 cycling through on/off ranges to blink lamp bit 1 with different timing pattern than lamp bit 2
0x00801a1e,periodic_lamp_flash_tick_counter,high,Timer counter in periodicLampFlashController counting to 36000 in idle mode then cycling flash on/off with repeat tracking
0x00801c08,closed_loop_fuel_demand_scaled,medium,Computed from commanded fueling scaled by gain factors in PID fuel controller; adjusted with FSS and derivative terms
0x00801c66,can_memory_sync_table_pointer,high,Pointer iterating through memory region descriptor table in canMemoryPointerTableInit and canMessageMemorySyncController for RAM-to-ROM sync
0x00801e2a,retarder_torque_level_stepped,high,Set to stepped values (0/0x11/0x21/0x32/0x43/0x53/100) based on torque request vs RPM-dependent thresholds; copied to retarder_torque_torque_limit_command variable
0x00801e2e,retarder_torque_threshold_interpolated,high,Repeatedly set from lookupTableInterpolation at different RPM breakpoints and compared against scaled torque request to determine retarder level
0x00803492,vp44_torque_speed_control_status,high,J1939 torque/speed control status byte set to SPN status codes 0xF0-0xFE based on engine mode and torque source for VP44 CAN message 0x100
0x0080356a,retarder_tsc_status_byte,high,Bit-packed status byte for Cummins proprietary TSC PGN 15728640 with engine brake and retarder source fields built in dutyCycleMonitorAltIsrHandler
0x00803b9e,lsg_base_reference_speed_calibration,high,Base LSG reference speed from calibration; added to rpm_averaging_accumulator to produce operator_adjusted_lsg_breakpoint_speed; copied to DAT_0080db02 at init; used as center point for idle increment/decrement limits
0x00803c94,calibration_feature_enable_flags_word_0,high,"Bit-mapped calibration feature enable word tested via bit-shift indexing across protection (bits 10-15), timing, alpha, switch debounce, and data collector functions"
0x00803c96,calibration_feature_enable_flags_word_1,high,"Bit-mapped feature enable word: bit0=EPF enable, bit2=alt throttle, bit3=timing override, bit4=fuel mode, bit5=altitude derate, bit12-15=gain scheduling and gear gains"
0x00803c98,calibration_feature_enable_flags_word_2,high,"Bit-mapped feature enable word: bit0=EPF diagnostics, bit4=engine protection, bit5=EPF shutdown, bit7=j1939 message counter, bit8=j1939 timeout, bit11=jcomm tracking, bit12=retarder/j1939, bit13=PTO throttle override, bit14=timing adder"
0x00803c9a,calibration_feature_enable_flags_word_3,high,"Bit-mapped feature enable word: bit1=vp44 sensor monitor, bit2=vp44 sensor, bit3=idle adjust, bit4=PTO, bit9=fuel statistics, bit11=cylinder maintenance, bit12=ANC fueling, bit13=ANC timing"
0x00803c9e,calibration_feature_enable_flags_word_5,high,"Bit-mapped feature enable word: bits used in sensor diagnostic loop (FUN_0000b7bc), bit10=alternate throttle source enable, bit11=remote throttle"
0x00803caa,diagnostic_subsystem_enable_flags,high,bitfield: bit0=diagnostic commands bit1=insite live data bit2=j1939 diagnostic broadcast bit3=periodic task scheduling; checked across diagnostic dispatcher and transmission manager
0x00803cac,calibration_feature_enable_flags_word_9,high,"Bit-mapped feature enable word: bit0=idle adjust RPM add, bit1=FSO, bit3=AFC override, bit4=ESP programmable power, bit5=ESP transition, bit6=torque curve LSG derating, bit14=cold idle, bit16=alpha timing"
0x00803cae,switch_override_configuration,high,"Calibration bitmask controlling switch input overrides; bits 0x80 checked for IO control enable, bits 0x2000/0x4000 override inc/dec switch values, pointed to by discrete_input_override_mask_ptr"
0x00803cb8,feature_enable_flags_word,high,"Bit-mapped feature enable word tested across many functions: bit 0x02=engine warmup protection, bit 0x08=duty cycle monitor, bit 0x10=trending, bit 0x20=datalogger, bit 0x200=peak fueling reference"
0x00803cd4,input_pin_inversion_config,medium,"Bits 0x400 and 0x800 used to XOR discrete input samples in sampleDiscreteInputPins; bit 0x4000 checked in fuelTimingTransitionStateMachine for sensor fault gating"
0x00803d42,pto_switch_polarity_select,high,"Tested as 0 or non-zero throughout sampleDiscreteInputPins to swap PTO set/resume switch direction logic and cruise switch debounce direction"
0x00803f40,maximum_rated_engine_speed_0_5000,high,"Maximum rated engine speed used as default/init for HSG reference, protection RPM limit, PTO max speed, and ramp target in crank jumpstart; set during init functions"
0x00803fe2,eeprom_calibration_checksum_primary,medium,Primary redundant checksum for EEPROM calibration data validation; compared against secondary copy (fe4) in validateRedundantSensors; written as sum of fea+fec via parameterCircularBufferWrite
0x00803fe4,eeprom_calibration_checksum_secondary,medium,Secondary redundant checksum for EEPROM calibration data; compared against primary (fe2) to detect data corruption; synced to primary via parameterCircularBufferWrite on mismatch
0x00803fe6,powerdown_data_loss_consecutive_count,medium,Counter of consecutive powerdown data validation failures; compared against number_of_consecutive_occurances_of_powerdown_data_lost_to_set threshold; incremented when primary/secondary checksums mismatch; triggers system error status bit 0x800
0x0080426e,diagnostic_fault_code_table,high,Base of 20-entry diagnostic fault code table with 48-byte stride; stores active fault code IDs; 0x7d marks empty slots; used by diagnosticCodeRegistrar to register faults and buildCanMessage to transmit DM1/DM4 diagnostic data via CAN
0x008049f8,trending_sample_phase_counter,high,"Starts at 0, set to 1 when sample period elapsed, then incremented each cycle; compared against trending_sample_phase_threshold to toggle data capture window"
0x008049fa,trending_total_sample_count,high,"Incremented after each trending data snapshot is stored; when it reaches max sample count it wraps to 3 and adjusts write index; reset to 0 on trending clear"
0x008049fc,trending_write_index,high,"Circular buffer write index into trending histogram arrays (histogram_stored_ticks, engine_runtime_total_counter, etc.); wraps at user_specified_number_of_engine_data_samples"
0x00804a04,trending_data_capture_active,high,"Set to 1 during sample phase window (phase_counter < threshold), 0 outside; gates whether oil pressure/boost/coolant snapshots are stored in trending arrays"
0x00804f9e,throttle_low_idle_setpoint_0_100,medium,"Low idle throttle setpoint compared against sampled throttle in derate/validation; used to compute throttle validation upper/lower bounds with offsets from calibration"
0x00805302,data_collector_trigger_mode,medium,"Data collector trigger mode (0-2) controlling buffer start position in vp44_communication_state_machine: 0=reset/stop, 1=start from midpoint, 2=start from end"
0x008058ce,engine_protection_active_fault_index,high,"Index (0-8 or 0xFF=none) identifying which EPF diagnostic condition is active; used across protectionState1DiagnosticValidator, diagnosticProtectionEvaluator, and FUN_00018fcc"
0x00805994,active_fault_list_count,high,"Tracks count/index of active fault entries (DGAEFUBF list); incremented/decremented as faults activate; paired with DGAEFOBF"
0x00805996,inactive_fault_list_count,high,"Tracks count/index of inactive fault entries (DGIEFUBF list); incremented/decremented as faults go inactive; paired with DGIEFOBF"
0x00805998,active_fault_emissions_count,medium,"Incremented/decremented when active fault has emissions-related SPN bit set in lamp table at 0x6134a; tracks emissions-relevant active faults"
0x0080599a,inactive_fault_emissions_count,medium,"Incremented/decremented when inactive fault has emissions-related SPN bit set; tracks emissions-relevant inactive faults"
0x00805a24,diagnostic_fault_status_table,high,"Array indexed by fault code (stride 10 bytes); byte 0 stores fault state (0=cleared, 1/2=inactive, 3=active); used in diagnosticCodeRegistrar, diagnosticCodeDebounceHandler, oldestDiagnosticTimestampSearch"
0x00805a25,diagnostic_fault_occurrence_count,high,"Array at offset +1 in diagnostic table (stride 10); decremented during debounce recovery, incremented on active fault detection; checked non-zero for DTC presence in insitePidDtcHandler"
0x00806040,fault_first_occurrence_flags_word_0,high,"Shadow of status_32 error word 0; bits OR'd in when faults first detected (ci_signal_error, calibration data, powerdown data loss, sensor faults); checked to prevent clearing active faults"
0x00806044,fault_first_occurrence_flags_word_2,high,"Shadow of status_32 error word 2; bits OR'd for EPS main/backup lost, cam sync lost, VP44 timing overspeed; prevents fault clearing unless first-occurrence flag also set"
0x00806048,fault_first_occurrence_flags_word_4,high,"Shadow of status_32 error word 4; bits OR'd for throttle validation faults (0x08 IVS mismatch, 0x10 dual-supply, 0x20 range), switch interlock fault 0x800; gates fault clearing"
0x0080604e,fault_first_occurrence_flags_word_7,high,"Shadow of status_32 error word 7; bit 0x02 set for inc/dec switch simultaneous fault, bit 0x04 set for diagnostic message queue overflow; gates fault clearing"
0x00806050,fault_first_occurrence_flags_word_8,high,"Shadow of status_32 error word 8; bits for aux driver faults: 0x200/0x400=FSO driver, 0x800/0x1000=engine brake, 0x2000/0x4000=cold start aid 1, 0x8000=cold start aid 2"
0x00806052,latched_system_error_status_word_9,high,"Parallel to _DAT_00806050 (latched error word 8); bits set via OR when aux driver error thresholds exceeded for error_status_word_9, checked with AND mask to prevent re-latching"
0x0080614e,fuel_statistics_overflow_flags,high,"Bit-mapped overflow/fault flags for fuel statistics accumulators: bit4=run time overflow, bit5=total fuel overflow, bit6/0=fuel calc fault, bit9/10=trip fuel overflow, bit11=trip distance overflow"
0x008067c6,fault_definition_flags_word,high,"Fault definition table flags at 6-byte stride; bit fields: 0x40=suppress-from-display, 0x2000=emissions-exempt, 0x1=enabled; indexed by fault code"
0x008067c8,fault_definition_spn_byte,high,"Fault definition table SPN/lamp byte at offset +2 in 6-byte entries; encodes lamp assignment bits (bit position & word index into status words)"
0x00806abc,fault_confirm_status_word_0,high,"Paired with status_32_word error status; both must have bit set for fault to be confirmed active; used across ADC, throttle, sensor, calibration, and timing functions"
0x00806abe,fault_confirm_status_word_1,high,"Second fault confirmation word paired with status_word_1; checked for boost/ambient pressure sensor faults (bits 0x4, 0x8, 0x200, 0x400) in fuel and timing algorithms"
0x00806ac0,fault_latch_status_word_2,high,"Latched fault status word 2 paralleling status_32_word_bit_mapped_system_error_status_word_2; bits 1,2,16 checked alongside error status for coolant/oil sensor faults in crank fuel and AFC logic"
0x00806ac4,fault_confirm_status_word_4,high,"Fourth fault confirmation word paired with status_word_4; checked for throttle faults (bits 0x8, 0x10, 0x20) in throttle validation and J1708 message building"
0x00807e9d,speed_measurement_mode,high,"Switch variable (0-3) in canControllerConfigInit dispatching 4 init phases; checked as char '\0' vs '\x01' in pwmTimerMode0Init/Reset/Dispatcher to select timer mode 0 vs mode 1"
0x00808004,fueling_value_at_100_throttle_0_100,high,"Maximum fueling at full throttle; used as upper clamp for torque curve points, protection derate calculations, engine warmup fuel, and shutdown limits"
0x0080800a,minimum_fueling_value_0_100,high,"Minimum fueling floor value; used as lower clamp in calculateBlendedTableValue, fuel timing controller, and torque curve fueling calculations"
0x00808158,j1939_source_address_of_commanding_device,high,"Compared against priority_of_client_overriding values across many output control functions (throttle, fan, engine brake, remote throttle, switches)"
0x008092e2,cylinder_balance_correction_gain,medium,In FUN_000127c2 set via tableLookup2D based on engine RPM and fuel timing; clamped to 100; used as percentage multiplier for cylinder-specific fuel corrections (DAT_0080a1ac-a1b6); value of 100 means full correction applied
0x0080a230,current_cylinder_index,high,"Set to index_of_first_tdc_after_missed_pulse minus 1; cycled mod 6 in pwmTimerCycleAdvance with crank rev correction; used to index per-cylinder angle table at DAT_0080a23a for DZG timing"
0x0080a28c,anc_fuel_limit_value,high,"ANC (anti-noise-control) fueling limit; computed via lookupTableInterpolation when ANC conditions active; ramps toward DAT_00808004 when inactive; feeds shutdownMinimumSelector21"
0x0080a28e,anc_timing_limit_interpolated_value,high,"ANC timing limit lookup result from timing_table_2; ramped toward 0x400 when ANC inactive; compared against timing in fuelDemandLimitMinimumUpdater to limit DAT_0080d346; init to 0x400"
0x0080a8f8,alpha_blend_factor,high,"Blending factor 0-0x4000 between two table sets (fuel demand, timing, crank); 0x4000=100% table A, 0=100% table B; set by vp44RpmBasedFaultDetector from APAPBA/ASALPHA"
0x0080a9a2,asg_throttle_source_selector,high,"Set from _DAT_00803d5a (throttle config); 0 selects one set of speed reference pointers, 1 selects alternate set; used in acceleratorThrottleFaultDetector and diagnosticMode10FuelController for droop lookup"
0x0080a9a8,asg_governor_gains_ptr,high,"Pointer to governor gain parameter array; indexed [0]-[8] for proportional/integral/derivative/filter gains in engine_speed_governor; set to asg_proportional_gain_1 or asg_application_specific_proportional_gain_1 or ASJ100PP tables"
0x0080aa84,throttle_validation_diagnostic_state,high,"Throttle validation state (0-8) computed from throttle position vs setpoint+offsets and IVS switch state; states 1,3,5 set throttle_above_setpoint flag; used in derate fault logging"
0x0080aa86,throttle_above_idle_flag,high,"Set to 1 when sampled throttle is above idle position threshold, 0 when at/below idle; used in throttle validation, fuel demand diagnostics (msg 45), retarder mode control, and idle switch debouncing"
0x0080aa88,throttle_validation_state,high,"State machine (0-3) tracking throttle signal validation progression; reset to 0 on throttle error, advances through states based on switch/throttle position matching conditions"
0x0080aa90,alternate_throttle_override_priority,medium,"Holds alternate throttle source priority; when non-zero overrides validated_percent_throttle with DAT_0080aa8e value then self-clears to 0 in rpmDerateCalculationController"
0x0080bca8,insite_fault_change_queue_count,high,Count of recently-changed inactive faults queued for Insite detail reporting; max 31; used as array length for fault entries following this byte; decremented to 0 after processing
0x0080bcfb,fuel_system_output_driver_control,high,"Hardware driver output control byte; bit 0x20 controls FSO (fuel shutoff) driver state, toggled by fuelDemandLimitSelector11/canPinVp44StatusController, latched in ioDriverStrobeHandler, used in FUN_00015df0 init"
0x0080bd08,io_driver_port_1_feedback,high,"Sampled from hardware register DAT_00ffd004 in ioDriverStrobeHandler; individual bits compared against status_of_the_water_in_fuel_lamp_output for driver fault detection with error counters"
0x0080bd09,io_driver_port_2_feedback,high,"Sampled from hardware register DAT_00ffd006 in ioDriverStrobeHandler; individual bits (0x01-0x80) compared against DSFMCHFB for aux driver fault detection (engine brake, cold start, ether start)"
0x0080bd38,engine_brake_lamp_driver_control,high,"Controls bit 0x40 of bit_4_of_master_status_byte_a; set/cleared by lampDriverOutputDispatcher for lamp bits 0x20/0x40, vp44SensorStatusMonitor, fuelArbitratorVariablesReset, and hardware init"
0x0080ccf4,current_engine_rpm_filtered,high,Used across 8+ functions as engine RPM: compared against ANC speed thresholds; used in outputControlTimingGenerator for acceleration delta; sent as Insite parameter 0xBE (RPM >> 1); used in fuel_limit_arbitrator to compute RPM from speed constant / pulse period; used as lookup input for tables
0x0080ccf6,current_engine_rpm,high,Used across 20+ functions as primary engine RPM: compared against crank speed thresholds; used in governor calculations (asg_filtered_reference_speed - DAT_0080ccf6); sent as Insite parameter; used in duty cycle monitor against DCMNHIES/DCMNLOES; used in fuel timing; used in engine protection RPM checks
0x0080d070,pulse_period_sum_primary,high,In ISR handlers and init functions: computed as initialization_pulse_period * period_meas_per_cam (total of all pulse periods in table); updated each ISR by adding new period and subtracting oldest; used in fuel_limit_arbitrator as divisor for engine_speed_constant_2 to compute DAT_0080ccf4
0x0080d0cd,cam_sync_status,high,Set to 0 or 2 in crankFuelAndTimingBufferStore based on PMM error type (0xC0 = synced -> 0, else -> 2); checked alongside CMSYSS; checked == 1 in FUN_000127c2 cylinder balance conditions; initialized to 0 in dutyCycleMonitorAltCanInit; used in fuel_limit_arbitrator for crank sync lost fault detection
0x0080d0d2,cam_sync_error_counter,medium,In throttleTimeAccumulatorProcessor and vp44FaultThresholdTablesInit: incremented when fuel_demand_blend_mode_select < CSCKES (speed below threshold); compared against DAT_00807f2a (max count); reset to 0 when cam sync error bit 0x800 is cleared; guards cam sync lost error setting
0x0080d0dc,protection_system_sensor_data_ptr,high,Base pointer of 9-entry protection system array (stride 0x2E bytes); initialized in engineProtectionSystemInit pointing to coolant level switch first; iterated in 6+ protection functions; each entry contains sensor pointer, min/max thresholds, fault log pointers for coolant/temp/oil/boost/fuel/ambient
0x0080d28c,engine_protection_shutdown_command,high,Set to 1 in FUN_00018fcc when protection fault duration exceeds threshold + margin; set to 1 in diagnosticProtectionEvaluator; checked in vp44TimingFaultMonitor engine state machine causing transition to state 8 (shutdown); reset to 0 in state 8 when RPM reaches 0; set via activateHighRpmShutdownFlag
0x0080d2b6,high_horsepower_mode_state,high,State variable: 0=inactive, 1=ESP-triggered high HP, 2=throttle-triggered high HP; in FUN_0001abb2 transitions to 2 when fueling near 100% throttle and temps OK; transitions to 1 when ESP flag set; cleared when coolant/intake temps exceed upper limits; controls can_transmit_buffer_ptr (alpha blend factor)
0x0080d32e,current_fuel_demand,high,Used in 10+ functions: compared against maximum_fueling_value_that_does_not_inject_fuel in param_lookup for percent load; used in engine_speed_governor as reference for droop calculation; used in fuelDemandPercentageCalculator for percent peak torque; used in acceleratorThrottleFaultDetector
0x0080d330,fuel_timing_state,medium,In diagnosticTimingIncrementController: when != 0x10 clears AFC timing advance and counter; when == 0x10 sets timing increment and latches AFC event; in FUN_0000c496 checked == 10 alongside DAT_0080a9c4; in FUN_0000c4b2 checked == 0xb for LSG state tracking
0x0080d340,timing_alpha_blend_factor,high,In vp44RpmBasedFaultDetector: set to DAT_0080a8f8 (alpha value 0-0x4000); in FUN_0001abb2: computed as 0x4000 - can_transmit_buffer_ptr (high HP alpha); in fuelLimitExceedanceStatisticsAccumulator: compared against 0x4000 to determine torque curve high/low HP selection
0x0080d346,fuel_timing_advance_value,high,In fuelDemandLimitMinimumUpdater: saved as timing before ANC modification then potentially replaced by ANC timing limit; in FUN_0000c2ee: AFC timing increment added (clamped to 0); in FUN_00012484: cylinder pressure timing increment added (clamped 0-0x400); in engineModeTransitionStateUpdater: set to crank timing value
0x0080d34a,timing_control_status_flags,high,Bit-mapped status word: bit 2 (0x4) set/cleared by AFC timing in FUN_0000c2ee via diagnostic_message_alternation_counter; bit 3 (0x8) set/cleared by cylinder pressure maintenance in FUN_00012484; cleared to 0 in engineModeTransitionStateUpdater during cranking
0x0080d626,hsg_filtered_engine_speed_error,high,Result of exponentialMovingAverage on speed error; clamped by hsg_maximum/minimum_filtered_engine_speed_error; used in proportional/derivative/integral PID calculations
0x0080d644,hsg_reference_speed_winning_source_indicator,high,Numeric code (1-11) identifying which algorithm is currently setting the HSG reference speed; assigned in minimum-selector cascade and copied to HSINRFST; values include 2=rpm_derate 3=external 4=vss_tamper 5=epeslm 6=hsg_base 7=application 8=shutdown 9=special 10=alt_limit 11=throttle_override
0x0080d646,hsg_reference_speed_after_droop,high,Final HSG reference speed after droop calculation applied; set from derate speed or droop-adjusted speed; clamped by isochronous speed; sent in diagnostic message 46 and used in speed error calc
0x0080d674,vp44_sensor_monitor_state,high,"State machine variable (0-5) in vp44SensorStatusMonitor; transitions through states: 0=init/reset, 1=countdown, 2=fault_check, 3=delay, 4=activate_sensor, 5=fault_detected"
0x0080d676,vp44_sensor_countdown_timer,high,"Countdown timer initialized from DAT_00803c02; decremented in states 1 and 2 of vp44SensorStatusMonitor; checked against DAT_00808150 threshold for state transitions; reported in Insite command 0x47"
0x0080d9b6,can_receive_buffer_write_pointer,high,pointer initialized to 0x80d72e advanced by 18 bytes per entry wraps at 0x80d884; written in FUN_0001e5f0 when CAN data received; compared against read pointer to detect buffer full
0x0080d9ba,can_receive_buffer_read_pointer,high,pointer initialized to 0x80d72e advanced by 18 bytes per entry wraps at 0x80d884; consumed in FUN_000212b2 message processing loop; compared against write pointer to detect empty
0x0080d9dc,can_received_source_address,high,extracted from received CAN buffer entry offset+3; compared against configured source address values to dispatch multiplexed switch parameter handlers for PTO cruise throttle brake etc
0x0080d9e4,retarder_control_mode,high,Set to 0 (off) 2 (torque limit) or 3 (override) across retarderControlModeHandler and diagnostic functions; tracked in diagnostic snapshots and timeout logic
0x0080d9ee,retarder_torque_percent,high,Set to 125 (0x7d) when retarder inactive and 0 when active; in mode 3 set to retarder_torque_level_stepped value; represents retarder torque percentage
0x0080d9f4,can_first_receive_object_index,high,set to can_s_last_message_object_used_0_15 plus 1 in CAN init; used as base index for 15 receive message objects; checked in serialNodeAddressChecker and serialNodeAddressForwarder
0x0080da01,j1939_engine_node_source_address,high,J1939 source address byte for engine controller node used in CAN ID construction across 20+ PGN builder functions alongside retarder address DAT_0080da0b
0x0080da50,datalink_speed_control_mode,high,Set to 0-3 across diagnostic commands 0x4A/0x4F/torque control: 0=disabled 1=speed 2=torque_percent 3=torque_speed_limit; checked in fuel limiting and LSG mode selection
0x0080da64,datalink_torque_demand_fueling,high,Calculated fuel demand from datalink torque percent command (mode 2); derived from peak fueling minus frictional load scaled by torque percent; clamped to minimum 0
0x0080da70,datalink_command_source_id,high,Stores diagnostic message ID character (0x4A/0x4F/source address) identifying which datalink command is active; used in snapshot capture and arbitration comparisons
0x0080da72,datalink_session_config_pointer,high,Set by diagnosticSessionValidator to point at matching session configuration table entry; used to read timeout values at various offsets for different control modes
0x0080da76,datalink_active_session_pointer,high,Copied from datalink_session_config_pointer when session validated; used to read timeout durations at offsets +4/+6/+8/+0xC/+0xE for different control modes
0x0080da7e,datalink_speed_mode_watchdog_timer,medium,Countdown timer in fuelDemandLimitOrchestrator; loaded from session config offset +6/+10 based on control mode; triggers ioControlEntryAdd and fuelArbitratorResetHandler on expiry
0x0080da80,datalink_command_timeout_counter,high,Countdown timer loaded from session config table offsets (+4/+8/+0xC) per control mode; on expiry (==1) calls fuelArbitratorResetHandler to reset datalink control
0x0080da84,retarder_command_timeout_counter,high,Countdown timer for retarder control modes; loaded from session config offsets +0xE/+0x12; on expiry (==1) calls FUN_00023216 to clear retarder state
0x0080da86,high_idle_override_duration_timer,high,Countdown timer for JCHII1OD high idle override; loaded from jcomm_engine_overspeed_to timeout; when ==1 clears JCHII1OD and sets recovery; decremented each cycle
0x0080da8a,driveline_disengage_timeout_timer,high,Countdown timer for driveline disengaged condition; loaded from jcomm_driveline_disengaged_to_time_out; when ==1 clears DAT_0080da56; set when out-of-gear detected
0x0080da8e,retarder_no_torque_timeout_timer,medium,Countdown timer set from retarder session config when retarder torque limit is zero or from engineFluidLevelDataBuilder; cleared on timeout or when retarder state reset
0x0080da9c,engine_brake_active_cylinder_count,high,"Total count of active engine brake cylinders; accumulated from eb_driver_1 through eb_driver_6 counts based on commanded_driver/bit_4 flags; used in retarder torque calc and Insite command 0x79 response"
0x0080dae0,lsg_filtered_speed_error,high,LSG speed error term: computed from proportional gain scaled by reference-vs-actual speed; filtered by exponentialMovingAverage; clamped by calibration limits; used in LSG PID and aggressive gain logic
0x0080db02,lsg_breakpoint_speed,high,"LSG (low speed governor) breakpoint/idle reference speed; set from operator_adjusted_lsg_breakpoint or calibration; used in torque curve point 1, frictional load interpolation, governor PID, diagnostic messages, and fuel limit calculations"
0x0080db1c,frictional_no_load_fueling,high,Sum of RPM-based and coolant-temp-based table lookups; assigned to jcomm_no_load_torque variable in fuelDemandPercentageCalculator; used as baseline subtracted in load calculations across 10+ functions
0x0080db5d,driver_output_feedback_status,high,"Bit-mapped byte built from commanded_driver_true_on, bit_4_of_master_status_byte_a, and DAT_0080bcfb; inverted logic on bits 3/6, direct on bits 4/5 — reflects actual driver output states vs commanded"
0x0080db5e,percent_load_at_current_speed,high,Calculated in fuelSmokeLimiterCalculator as ratio of commanded fueling above no-load to full fueling range; stored in diagnostic snapshots; reported via Insite parameter 0x5c; compared against trending load trigger limits
0x0080dc00,closed_loop_fuel_demand_output,medium,Set to commanded fueling in proportional init; updated from PID output bounded by min/max fueling in closed-loop controller; compared against PTO fueling in oil_pressure_shutdown_controller
0x0080dc02,closed_loop_speed_error_filtered,medium,Result of exponentialMovingAverage in closed-loop controller; clamped by max/min allowed error terms; used in proportional and derivative PID gain calculations
0x0080dc18,closed_loop_rpm_snapshot,high,Captured from engine RPM in rpmSnapshotCapture; rate-limited toward target RPM in FUN_0002dbde; used in filter coefficient calculations for closed-loop fuel control
0x0080dc56,pwm1_driver_error_counter,high,"Incremented when PWM1 driver feedback mismatch detected; compared against _number_of_errors_to_be_detected_on_pwm1_driver threshold; triggers error_status_word_7 bit 0x10 and latched in _DAT_0080604e"
